sample_index,acf_peak_lag,acf_peak_score,psd_peak_hz,psd_peak_power,mean,std,abs_max,real_reference_acf_lag_median,expected_period,acf_lag_distance,psd_peak_hz_distance,std_ratio_to_real_median,amp_ratio_to_real_absmax_q95,quality_score,quality_label
71,44.0,0.353282621058662,1.6666666666666665,0.13765368588489457,0.39209573138316195,0.7148255010552214,2.2335755469840795,115.0,58,14.0,0.0,1.6305224200268562,0.5823284511310627,0.7302797768973176,bad
10,80.0,0.5730813911836707,1.3333333333333333,0.18281907019147092,-0.39970348634581926,0.45532538479182,1.5215698614436177,115.0,58,22.0,0.33333333333333326,1.038600675569722,0.39669731426750937,0.7505179810506822,borderline
40,81.0,0.851155985900456,1.3333333333333333,0.16949121970818212,0.04448478286350566,0.4565464586329033,1.0416720913130313,115.0,58,23.0,0.33333333333333326,1.0413859543146122,0.27158037987111616,0.7704375318162475,borderline
49,82.0,0.8051088403392607,1.3333333333333333,0.29072016174791165,0.1415244611831494,0.5081489713010527,1.0066310589637883,115.0,58,24.0,0.33333333333333326,1.1590916792935504,0.2624446288455819,0.8947631000760061,borderline
53,81.0,0.787071850286595,1.3333333333333333,0.4950366405161127,-1.331469742492152,0.5849338051645482,2.296655642002865,115.0,58,23.0,0.33333333333333326,1.3342384709897728,0.5987744290068007,1.0182457528487407,borderline
8,58.0,0.48209929184192263,1.6666666666666665,0.019925213015262427,0.07547908641026581,0.15188011296451268,0.3313620513173878,115.0,58,0.0,0.0,0.3464396960926533,0.08639132460409298,1.0600465127490586,borderline
52,76.0,0.4084936962799747,1.3333333333333333,0.6107322163204968,-0.8683789893366161,0.7000734068396951,1.8657276566578698,115.0,58,18.0,0.33333333333333326,1.5968727806040093,0.4864246915672866,1.1117253654914867,bad
50,80.0,0.579634630828443,1.0,0.1667384016802332,-0.10298775928076005,0.39451390698842875,1.0692449424907793,115.0,58,22.0,0.6666666666666665,0.8998892308786418,0.27876905801602414,1.1514606115281594,bad
66,80.0,0.629315219998318,1.3333333333333333,0.524344872913141,1.007095479522813,0.6877717623647812,2.1169845640492566,115.0,58,22.0,0.33333333333333326,1.5688126357295793,0.551931338931317,1.1629627284201063,bad
22,81.0,0.7894060905362724,1.3333333333333333,0.08577569915064928,-0.16162571658695146,0.28074875252595105,0.7294458912706696,115.0,58,23.0,0.33333333333333326,0.640390045839693,0.19017807417399807,1.1755628991123375,borderline
37,81.0,0.20796634406790795,1.3333333333333333,0.21005148062415235,1.2371159217286474,0.6892672939288208,2.2525144037059244,115.0,58,23.0,0.33333333333333326,1.5722239546338779,0.5872661104441388,1.1823762061109566,bad
59,82.0,0.6410003755958541,2.333333333333333,0.17981882385928535,-0.7353894720257991,0.49710768387692106,1.8769838731406248,115.0,58,24.0,0.6666666666666665,1.1339064184649548,0.4893593651308692,1.2061284486157489,bad
48,74.0,0.2562359973525576,1.0,0.06598937822403368,-0.3305712171119002,0.3304800416902946,0.9572463815534407,115.0,58,16.0,0.6666666666666665,0.7538274957342466,0.2495692628232389,1.225120458280106,bad
29,81.0,0.7219200991973678,1.0,0.14375451418996427,0.06653779967604526,0.3621833982040673,0.7691014032071612,115.0,58,23.0,0.6666666666666665,0.8261430937501286,0.20051689296880784,1.2542056742839225,bad
55,82.0,0.9139905900448959,2.333333333333333,0.14940470667160746,-0.26508936196994093,0.34741057142240855,1.0247388095449947,115.0,58,24.0,0.6666666666666665,0.792446163185802,0.26716560565053465,1.3130904785417647,bad
34,80.0,0.6129940800879424,1.3333333333333333,0.06742830520728978,0.13769863459261755,0.24046963337971125,0.5710949956040934,115.0,58,22.0,0.33333333333333326,0.5485130678500627,0.1488934926279452,1.3131878530077234,bad
30,82.0,0.6266290841935592,2.333333333333333,0.1089031889364082,0.26177030103808485,0.33772509503112025,0.9236641244873476,115.0,58,24.0,0.6666666666666665,0.7703535176641694,0.24081383757281977,1.3413655257602954,bad
21,81.0,0.6837327658484247,2.333333333333333,0.3480169978327771,0.20736407344439384,0.6144258791783979,1.2635809490901637,115.0,58,23.0,0.6666666666666665,1.4015101167574278,0.32943552679735616,1.4007687009224257,bad
57,82.0,0.6289096434242375,2.333333333333333,0.07470139786765306,-0.1259567804175079,0.31521255178203905,0.6441626489866825,115.0,58,24.0,0.6666666666666665,0.719002234805256,0.16794338484203103,1.4103505831677114,bad
11,82.0,0.7000455358276434,2.333333333333333,0.3419166093272897,-0.648715200436375,0.6490328259342062,1.7487121404581063,115.0,58,24.0,0.6666666666666665,1.4804488262616682,0.45591689683479186,1.472805072904261,bad
28,71.0,0.34872176746568323,1.3333333333333333,1.37230828084574,1.0708773643111411,1.1334241817173887,2.85066501688685,115.0,58,13.0,0.33333333333333326,2.585349203354777,0.743213430241344,1.5073318515430056,bad
13,80.0,0.618384923095687,1.3333333333333333,1.2153837542707326,-0.5058395552260937,0.9865433525922691,2.061643736024032,115.0,58,22.0,0.33333333333333326,2.250312911830337,0.5375031102950597,1.523712956632239,bad
61,77.0,0.514964484033675,1.3333333333333333,1.45393460835947,-0.7065558299750823,1.0486010651233157,2.423188502851549,115.0,58,19.0,0.33333333333333326,2.3918670274404854,0.6317635459295253,1.532993784238145,bad
17,81.0,0.7519028517048145,1.3333333333333333,1.3408160180591933,-0.6182911004018847,0.9794618641722542,2.4735276524256227,115.0,58,23.0,0.33333333333333326,2.2341599827323266,0.644887757932252,1.533750368236538,bad
62,83.0,0.7022875615117189,2.333333333333333,0.3620409343907096,0.47061461150214456,0.6806839390725821,1.7344175545850467,115.0,58,25.0,0.6666666666666665,1.552645256739799,0.452190072343783,1.5376612429914513,bad
4,120.0,0.7197944643014905,1.6666666666666665,4.772127329924961,0.7154232888426968,1.6880572085130643,4.234267521421952,115.0,58,5.0,0.0,3.8504713677749347,1.1039404737187446,1.5383429442641252,borderline
67,80.0,0.7305192465412094,1.3333333333333333,1.9815172840761885,1.5033751013196972,1.0267261178752958,2.8001623917781786,115.0,58,22.0,0.33333333333333326,2.3419701059230675,0.730046597582697,1.5636361789181175,bad
31,81.0,0.6146914990605397,2.333333333333333,0.5075444496597226,0.16229457527576072,0.7259987259721126,1.5717404663653423,115.0,58,23.0,0.6666666666666665,1.6560086312827504,0.40977758401519054,1.5676286588813473,bad
25,81.0,0.28781511106199154,2.333333333333333,0.40658036198474706,0.026665664295488986,0.7767444769719546,1.533115816220577,115.0,58,23.0,0.6666666666666665,1.7717600763615835,0.3997075271842717,1.6351918367333311,bad
2,80.0,0.3861931393604857,1.0,0.49171652252563375,-0.034430262643820896,0.7997317844350548,1.7784733828616752,115.0,58,22.0,0.6666666666666665,1.8241943000137977,0.463676123164077,1.6471154216034716,bad
70,83.0,0.6768800776028209,2.333333333333333,0.4067521970132976,-1.1455844580838581,0.7656111177064243,2.45897854909062,115.0,58,25.0,0.6666666666666665,1.746364798960507,0.6410945767157681,1.6552375191315525,bad
51,82.0,0.9006682971415341,1.3333333333333333,1.9584044472862405,1.0912876996803262,1.1123898657273676,2.5004434480321973,115.0,58,24.0,0.33333333333333326,2.5373697681485208,0.651905131303706,1.6782544569353153,bad
38,80.0,0.6140882479600794,2.333333333333333,0.4510808213434915,-0.0431442012564758,0.8360408854219847,2.357564779497185,115.0,58,22.0,0.6666666666666665,1.907015636301904,0.6146544039396786,1.6915165375030958,bad
15,80.0,0.16650752193041324,2.333333333333333,0.011545731100836955,-0.7133302691809719,0.21987406006544716,1.235984820545319,115.0,58,22.0,0.6666666666666665,0.5015344080335878,0.32224077987490174,1.7360600751915078,bad
47,81.0,0.3536112644352157,1.0,0.7448582889771719,0.4206124698670396,0.9275685487148684,2.310804704216133,115.0,58,23.0,0.6666666666666665,2.115790934373128,0.6024633131794157,1.8126470976382532,bad
26,81.0,0.6637669497831095,1.0,0.7564378676620128,-0.016769230645090925,0.9496324125629705,2.12247192855003,115.0,58,23.0,0.6666666666666665,2.166118776096239,0.5533619815952026,1.836155374489453,bad
64,80.0,0.628894074961127,1.3333333333333333,2.571354486576088,-0.35473642351232715,1.4402929954536623,3.8549037480160093,115.0,58,22.0,0.33333333333333326,3.2853193080382503,1.0050343414050154,1.9071418686168438,bad
27,60.0,0.21776319421425183,1.0,1.2651506466716986,1.6722720778353681,1.3274274728878817,4.420345742371439,115.0,58,2.0,0.6666666666666665,3.027872190217343,1.152454007250687,1.9614635579150572,bad
1,81.0,0.8264754654558758,1.3333333333333333,3.8396272104211593,0.42781705008902104,1.7170920194249955,3.9015638517554065,115.0,58,23.0,0.33333333333333326,3.9166999929194746,1.017199368004123,2.1123338861917498,bad
20,82.0,0.5646333576458977,2.333333333333333,1.2758543699890332,-1.187448293311306,1.191928166949234,4.229878140964219,115.0,58,24.0,0.6666666666666665,2.7187972398904448,1.1027960928506662,2.1834454542614,bad
14,81.0,0.40909266759017976,2.333333333333333,1.0986768958789097,0.6703701610085414,1.3463300160109666,3.219155157492337,115.0,58,23.0,0.6666666666666665,3.070989035254652,0.8392846346049502,2.1852180618416215,bad
42,82.0,0.9594184386019,2.333333333333333,1.8870453768281135,-0.4079135594040384,1.3749937811940367,2.4497311642732367,115.0,58,24.0,0.6666666666666665,3.1363713022616184,0.6386836373208633,2.2235262655502552,bad
45,83.0,0.5982405961388948,1.3333333333333333,2.356049563012725,-1.3484245641105095,1.730019925498309,4.52620386870643,115.0,58,25.0,0.33333333333333326,3.946188645276479,1.1800528940810553,2.3171709233404294,bad
12,82.0,0.6596166450346522,2.333333333333333,3.359624633578848,-0.5874521096527565,1.7937987961755573,4.017527765023071,115.0,58,24.0,0.6666666666666665,4.0916687357457375,1.0474329932295774,2.536845654038106,bad
46,82.0,0.768599926634222,1.3333333333333333,5.1178628837869455,-2.1337853285411366,2.081756378075728,5.094615569654026,115.0,58,24.0,0.33333333333333326,4.748502176371238,1.3282468093773288,2.6332024831878567,bad
6,83.0,0.4723255751063023,1.3333333333333333,3.423163155007726,-5.61621403010518,2.002832344959592,9.15820687605315,115.0,58,25.0,0.33333333333333326,4.5684758548636335,2.3876892959680545,3.6712367503682106,bad
68,48.0,0.21652549079176195,1.6666666666666665,3.1461268850751507,-6.477080850458634,3.099769592930413,11.600840639517317,115.0,58,10.0,0.0,7.0705980840492035,3.024522528709685,4.152881392775827,bad
60,80.0,0.43390538096101816,2.6666666666666665,7.389023227578072,5.352746646606681,3.8233965305750055,11.161309663060896,115.0,58,22.0,1.0,8.721196648066767,2.909929855500313,5.45499665911646,bad
44,57.0,0.5050465713707888,1.6666666666666665,40.692444605573435,8.061460659538454,8.558346141062101,18.909280282340255,115.0,58,1.0,0.0,19.52165282401428,4.929948267783768,6.918713897855859,bad
18,81.0,0.919552157957687,1.3333333333333333,181.51777717486252,-7.16445534501356,10.471938336443463,18.241072473429902,115.0,58,23.0,0.33333333333333326,23.886571217037147,4.75573592966883,7.658937414403207,bad
23,76.0,0.1291573492606668,1.3333333333333333,10.988508704824733,-16.977999298002914,7.669210235061929,30.766964293383943,115.0,58,18.0,0.33333333333333326,17.493527040806978,8.021433923362471,10.52694301340529,bad
16,82.0,0.526035980474199,1.0,317.44749615709594,-1.7511775248556793,17.97783550776315,39.843051616556146,115.0,58,24.0,0.6666666666666665,41.00757991382602,10.387713353834233,14.181930049513007,bad
24,57.0,0.5281269819676967,1.6666666666666665,451.83044875280007,29.5663378220609,27.206265339793315,63.21418841910455,115.0,58,1.0,0.0,62.05769874780344,16.48093814480979,19.626244101366858,bad
33,118.0,0.6369690399413825,1.6666666666666665,1484.9257456025339,-13.10907281010673,31.578267990476085,65.06917692290354,115.0,58,3.0,0.0,72.03027014016679,16.96456296947344,20.293373556682816,bad
5,121.0,0.5175324003862976,2.333333333333333,1201.788234056878,-11.562876582023804,39.57315626148952,83.6717776587856,115.0,58,6.0,0.6666666666666665,90.26667126499197,21.8145550318252,26.087438277665512,bad
9,118.0,0.6334295415379371,1.6666666666666665,2970.7705348967697,-18.446935468359005,44.72153333685489,92.15881765580636,115.0,58,3.0,0.0,102.01015864162241,24.027260513323608,27.70405705410542,bad
69,57.0,0.5513001044079412,1.6666666666666665,2539.237668130248,72.3052424162781,61.663156303662404,146.7706382486232,115.0,58,1.0,0.0,140.65412984612422,38.265425388563074,42.22897066495286,bad
35,81.0,0.9098245572954182,2.333333333333333,11561.496362241412,-20.510387924092274,98.07005000029082,211.86742072295067,115.0,58,23.0,0.6666666666666665,223.69853205093762,55.237185561652495,60.71070325879904,bad
63,82.0,0.9678987317864672,2.333333333333333,19876.548027627487,-12.333380313202445,124.1231635246785,268.40502404788356,115.0,58,24.0,0.6666666666666665,283.1258827124767,69.97743243591918,75.70378382001482,bad
3,54.0,0.42825251511847123,1.6666666666666665,62075.78849475071,-372.0482162849272,344.8406304334643,1066.3717018451925,115.0,58,4.0,0.0,786.584108188556,278.01995876252874,283.7566239363964,bad
32,82.0,0.9682727863919321,2.333333333333333,3917426.781730442,-159.8056360450876,1742.6129707397756,3761.817971542971,115.0,58,24.0,0.6666666666666665,3974.913477521989,980.7654080756412,989.1336261059465,bad
