sample_index,acf_peak_lag,acf_peak_score,psd_peak_hz,psd_peak_power,mean,std,abs_max,real_reference_acf_lag_median,expected_period,acf_lag_distance,psd_peak_hz_distance,std_ratio_to_real_median,amp_ratio_to_real_absmax_q95,quality_score,quality_label
24,73.0,0.3605486787328848,1.3333333333333333,1.147158666938911,-0.9963668904105357,1.1308321324498487,3.6540360717391955,82.0,82,9.0,0.0,1.3346450568401702,0.9378542308765067,0.39842147903606784,good
28,82.0,0.7095160893333003,1.3333333333333333,0.2824093632028299,0.2608520257674824,0.5410496825801618,1.3823469878675565,82.0,82,0.0,0.0,0.6385645257498738,0.3547967085321963,0.44853255027593175,good
50,81.0,0.6671326218607269,1.0,0.9587798868019184,-0.20217575923086603,0.942370327708395,2.1904155938778427,82.0,82,1.0,0.33333333333333326,1.1122162728645666,0.56219766082343,0.45188312218833904,good
0,80.0,0.7222129550499153,1.3333333333333333,0.5036272949318857,-0.42683577520535676,0.5491904949783912,1.2446532711608338,82.0,82,2.0,0.0,0.6481725787174011,0.31945588752134996,0.45798853680938245,good
9,80.0,0.41396495825723273,1.3333333333333333,0.9676199065366587,1.4009079564009228,1.272096769868518,4.081545831293296,82.0,82,2.0,0.0,1.5013702007646663,1.0475799776581953,0.4783483798880002,good
70,82.0,0.934828622638626,1.3333333333333333,1.9037643061178517,0.28108359757203466,1.3838196221085275,2.693004616633457,82.0,82,0.0,0.0,1.633229163911724,0.6911934430569351,0.4905591372177156,borderline
19,81.0,0.7163641478085928,1.3333333333333333,0.36328746845484233,-0.06495952748566182,0.5144119875689203,1.105386486705749,82.0,82,1.0,0.0,0.6071258471412728,0.28371131892446666,0.5112143049358737,good
55,79.0,0.3642437332409015,1.0,0.4627409887910524,-0.12828985797125703,0.735274032884538,1.5867000822194308,82.0,82,3.0,0.33333333333333326,0.8677944544132472,0.40724649566289395,0.5117190952225693,good
69,82.0,0.8299789448559014,1.3333333333333333,0.28218611771725194,-1.0866298997431252,0.4320168550321217,1.7788555025733546,82.0,82,0.0,0.0,0.5098804176983615,0.4565655966314307,0.673579055858602,borderline
7,82.0,0.23694502668302622,1.0,0.24579065930329244,0.30812454698325165,0.590707444861771,1.4121208554455387,82.0,82,0.0,0.33333333333333326,0.6971722404239464,0.3624385454296292,0.6940561152626956,good
11,64.0,0.4730905005301305,1.6666666666666665,1.191173475955344,0.1020746776974501,1.0064303765486207,2.2974757383939077,82.0,82,18.0,0.33333333333333326,1.1878220370378259,0.589675990955199,0.7249669377013155,borderline
78,83.0,0.51151194494477,1.0,0.13738681733317096,-1.3704509387416048,0.5744968396957499,2.380186991321382,82.0,82,1.0,0.33333333333333326,0.6780399541788196,0.6109048723828,0.7340775185952816,good
46,58.0,0.8368194871832318,1.6666666666666665,0.7952689914454171,0.6576513634870965,0.7203398164526024,1.5874439395226718,82.0,82,24.0,0.33333333333333326,0.8501686038853855,0.40743741597821553,0.7883368518184084,borderline
4,80.0,0.4648478867842645,1.3333333333333333,1.9350658555430356,1.5540159751434823,1.526870751912329,4.582769744018974,82.0,82,2.0,0.0,1.8020627845609962,1.1762253872648156,0.7895476313452234,borderline
51,54.0,0.49247789523672514,1.6666666666666665,0.28933968067493815,0.1447357969758768,0.7269853380543746,1.803663618811658,82.0,82,28.0,0.33333333333333326,0.8580118657643304,0.4629329111070908,0.8279340979951253,borderline
63,120.0,0.7162315762259664,1.6666666666666665,1.0702071777790767,-0.32869337175837643,0.8116084098471699,2.197919042388968,82.0,82,38.0,0.33333333333333326,0.957886781962729,0.5641235150827103,0.8397736571422522,borderline
34,57.0,0.7649156727405941,1.6666666666666665,0.5250540212814068,0.5657270413577085,0.6569624686752004,1.362669127858067,82.0,82,25.0,0.33333333333333326,0.7753685858283277,0.34974613872331334,0.8926281501846887,borderline
66,125.0,0.34677745623559536,1.6666666666666665,0.5757942086009058,0.815824420625822,0.8047548336434358,2.292164652420811,82.0,82,43.0,0.33333333333333326,0.9497979672399154,0.5883128340644004,0.9092295603032036,borderline
76,82.0,0.8264463374695246,1.0,0.25516731988667873,0.06741987650473988,0.46989648381893445,1.0166379815778437,82.0,82,0.0,0.33333333333333326,0.5545871941194872,0.26093290092747207,0.9228645697006171,good
20,121.0,0.6834607488287957,1.6666666666666665,0.849304150559448,-0.01316714797090673,0.7552383036746863,1.7968669989172155,82.0,82,39.0,0.33333333333333326,0.8913569395592656,0.46118847328586576,0.9239534155972531,borderline
73,118.0,0.7944749196766052,1.6666666666666665,1.9292789090917757,0.8318016658898351,1.0170720319269864,2.7196748439768244,82.0,82,36.0,0.33333333333333326,1.200381666659035,0.6980386917248034,0.9549972853514421,borderline
35,118.0,0.8380116994364092,1.6666666666666665,2.161968903643918,0.9842969881867206,1.0396772776534937,2.8749639265707456,82.0,82,36.0,0.33333333333333326,1.227061116775278,0.737895584284247,0.9769796979883391,borderline
45,118.0,0.7303183956801965,1.6666666666666665,1.7003709220417669,-0.3226316117692838,1.0563144312277906,2.4343936335134972,82.0,82,36.0,0.33333333333333326,1.246696829398443,0.6248176876159806,0.9928552407475129,borderline
43,82.0,0.4054243084939459,1.0,2.6313730861451305,0.9658313738999512,1.659548451707103,3.972080957780307,82.0,82,0.0,0.33333333333333326,1.958653343939952,1.0194844436402033,1.0250749446572083,borderline
44,118.0,0.7264813224535898,1.6666666666666665,0.6728755403738946,-0.17356620461290248,0.652256269026838,1.2769267065992862,82.0,82,36.0,0.33333333333333326,0.7698141751276144,0.32773926988994984,1.033963847839754,borderline
68,62.0,0.4067688972472418,1.3333333333333333,2.457942837605582,2.378768159760177,1.615557159608048,4.461556320817549,82.0,82,20.0,0.0,1.9067333826484207,1.1451144404770426,1.0344083865123839,bad
41,119.0,0.5823405715657629,1.6666666666666665,0.6269099710295017,0.08407957157314466,0.6494480809363897,1.5607732388401205,82.0,82,37.0,0.33333333333333326,0.7664998597256683,0.40059204582190333,1.0504736092050437,borderline
3,82.0,0.9570114481705215,1.3333333333333333,0.08950928522380273,0.10765413173523716,0.29493985125111816,0.504524864384965,82.0,82,0.0,0.0,0.3480976559135204,0.1294926402903905,1.0552722181330636,borderline
14,62.0,0.5410348581751795,1.6666666666666665,0.3732162547418538,0.13393423833106521,0.5152139532631539,1.1013885307571627,82.0,82,20.0,0.33333333333333326,0.6080723532749865,0.28268519333959935,1.074697174356864,borderline
61,82.0,0.9075084324432242,2.333333333333333,0.708912274134098,0.10694070127929675,0.780387329803901,1.6191721016808995,82.0,82,0.0,0.9999999999999998,0.9210386424792075,0.4155808471140408,1.082253286517745,bad
42,82.0,0.7255692647874746,2.333333333333333,0.679077802044993,0.18543484871763974,0.9218262507870169,2.140182254973997,82.0,82,0.0,0.9999999999999998,1.0879694815649061,0.5493046437603549,1.0843130980080857,bad
57,65.0,0.3465261058464654,1.3333333333333333,0.15171943374463479,0.7642592959923243,0.34813896160563007,1.3111571375494608,82.0,82,17.0,0.0,0.41088498537251317,0.33652493972491326,1.0967590177622075,bad
47,82.0,0.8542646568845205,2.333333333333333,0.9649462670690919,0.2279070743639989,0.9393926953850745,1.8452752245964685,82.0,82,0.0,0.9999999999999998,1.1087019738387707,0.4736130521272299,1.1031899381127679,bad
18,82.0,0.8671644192139982,2.333333333333333,1.16269884356243,-0.21084929113861617,0.9667960239827144,2.519336685658462,82.0,82,0.0,0.9999999999999998,1.1410442782394894,0.6466193883309387,1.1319438766471333,bad
25,82.0,0.8430759099444618,2.333333333333333,0.6943100275618947,-0.27047888886113614,0.7382571887860625,2.0899791258434077,82.0,82,0.0,0.9999999999999998,0.8713152725466405,0.5364193804148422,1.1377514014391572,bad
6,54.0,0.32453245888808996,1.0,0.8389565361296393,1.5010540181609933,1.322331195140334,4.048197911201948,82.0,82,28.0,0.33333333333333326,1.5606585119545764,1.0390208153142624,1.1589254185221238,bad
65,65.0,0.272061446840447,1.3333333333333333,0.09063955693112534,-0.25195646327085763,0.32347880681148755,0.8542654056659298,82.0,82,17.0,0.0,0.381780264386549,0.21925794088121717,1.1702271331701402,bad
36,62.0,0.43872335095881365,1.6666666666666665,0.23303321144012756,0.6673456848632365,0.45718971360684624,1.464963229819588,82.0,82,20.0,0.33333333333333326,0.5395902484497287,0.3760012042001745,1.1941809989825134,bad
54,117.0,0.48572561172750056,1.6666666666666665,0.3445662153299954,0.05022915393425911,0.5455124084755122,1.2332926933384818,82.0,82,35.0,0.33333333333333326,0.6438315807665707,0.3165400526016297,1.200480709255065,borderline
49,118.0,0.4310567252427791,1.6666666666666665,0.32192878474616976,-0.05250297092196997,0.5019011214157931,1.291614792451529,82.0,82,36.0,0.33333333333333326,0.5923601138472548,0.3315091515193468,1.2959982521974105,borderline
31,82.0,0.7696010845578289,2.333333333333333,0.3799288755648768,-0.6321020677754754,0.6288483902872145,1.9709648708930274,82.0,82,0.0,0.9999999999999998,0.7421874312860937,0.5058728777672361,1.2981534649020279,bad
53,49.0,0.31523964650928565,1.0,0.08398406006076924,-0.23677302797286548,0.4653670892137685,1.3429774057594368,82.0,82,33.0,0.33333333333333326,0.5492414545116402,0.3446920110352266,1.3349894840296845,bad
64,49.0,0.3367974409036285,1.6666666666666665,0.6360095870423373,0.08872275945110195,1.562111626676969,4.002058196581905,82.0,82,33.0,0.33333333333333326,1.843655217207436,1.0271784783153162,1.3747009682071636,bad
48,62.0,0.31764102796895444,1.0,0.10766693054550906,0.35050119947525143,0.3799037542783708,1.0302861935881802,82.0,82,20.0,0.33333333333333326,0.4483748322787749,0.26443588588068334,1.3793614895521062,bad
8,82.0,0.8981881339483528,2.333333333333333,2.139917338547629,-1.47267694893273,1.282541676553986,3.9381296762135576,82.0,82,0.0,0.9999999999999998,1.5136976211455468,1.0107704209989599,1.4253258342346238,bad
38,52.0,0.4142768979699644,1.6666666666666665,0.04822499080552577,-0.34402150500877793,0.369896747599504,1.0538315031139318,82.0,82,30.0,0.33333333333333326,0.43656423580343245,0.2704790851601893,1.5280067453378248,bad
32,81.0,0.7493322154051157,2.333333333333333,0.21474740397831477,-0.6291634290516619,0.48189811743245986,1.6630024462725008,82.0,82,1.0,0.9999999999999998,0.568751914520204,0.42683045530316943,1.5765060644844922,bad
67,116.0,0.5905780487283249,1.6666666666666665,0.1426778163423529,-0.8223324735851808,0.33982522920381947,1.4754591687808503,82.0,82,34.0,0.33333333333333326,0.40107284656290026,0.37869511870144984,1.6615796855973315,bad
52,82.0,0.9471033952525372,2.333333333333333,3.180166008290428,0.33892051082250113,1.6616930453951404,3.6073628306088885,82.0,82,0.0,0.9999999999999998,1.9611844635310347,0.925874957600766,1.673548608843837,bad
2,82.0,0.9630288534368675,2.333333333333333,2.9232867536807507,-0.3714830104412988,1.711935223733883,3.303021933881608,82.0,82,0.0,0.9999999999999998,2.0204819251440287,0.8477620457354552,1.7033360597621678,bad
23,82.0,0.948854204367472,2.333333333333333,3.209014215310888,-0.9048307550940364,1.5709364598888809,4.326843990137008,82.0,82,0.0,0.9999999999999998,1.8540705739042793,1.1105388296183774,1.7279223617895967,bad
62,81.0,0.9412053600363195,2.333333333333333,0.13937864151702453,0.2659755569260929,0.3879093065775247,1.0024751701971415,82.0,82,1.0,0.9999999999999998,0.45782324685485704,0.2572978375855343,1.793467215204656,bad
56,54.0,0.3685209818037252,1.6666666666666665,0.028054685392991163,-0.406861359342656,0.26871554793619873,0.9676239264102144,82.0,82,28.0,0.33333333333333326,0.31714687570133293,0.24835282834228373,1.823187030088554,bad
77,118.0,0.7731356875871412,1.6666666666666665,0.09949014388454012,0.1704872188228755,0.22941209852543124,0.6395380129322605,82.0,82,36.0,0.33333333333333326,0.2707596596260284,0.1641454598310502,2.078881440025575,bad
39,82.0,0.5640433192854389,2.333333333333333,0.06622287212802519,-0.003006029516148579,0.24954761108342305,0.4992773799383002,82.0,82,0.0,0.9999999999999998,0.2945242499054426,0.12814580752980945,2.222393936647382,bad
21,81.0,0.6319576306107788,2.333333333333333,0.03348050604553012,-0.11361084956788953,0.2295217047376413,0.7017497916138358,82.0,82,1.0,0.9999999999999998,0.2708890204614056,0.18011289384138215,2.318241182521893,bad
72,120.0,0.6252440881387319,1.6666666666666665,0.045352446594288894,-0.28166464984691475,0.17188537204390195,0.6872378277464765,82.0,82,38.0,0.33333333333333326,0.20286473611652633,0.17638821613045524,2.391963814062021,bad
