sample_index,acf_peak_lag,acf_peak_score,psd_peak_hz,psd_peak_power,mean,std,abs_max,real_reference_acf_lag_median,expected_period,acf_lag_distance,psd_peak_hz_distance,std_ratio_to_real_median,amp_ratio_to_real_absmax_q95,quality_score,quality_label
57,65.0,0.3465261058464654,1.3333333333333333,0.15171943374463479,0.7642592959923243,0.34813896160563007,1.3111571375494608,82.0,82,17.0,0.0,0.41088498537251317,0.33652493972491326,1.0967590177622075,bad
41,119.0,0.5834788242040548,1.6666666666666665,0.5683371828841447,0.07044782647853552,0.6182734237693998,1.4918534196589783,82.0,82,37.0,0.33333333333333326,0.7297065100385913,0.3829029090040741,1.0996657122513491,borderline
45,118.0,0.7213710839367856,1.6666666666666665,0.531371160427413,-0.4740012557658565,0.603075422374986,1.5576248551043002,82.0,82,36.0,0.33333333333333326,0.7117693318731982,0.3997839736110408,1.1123591157258959,borderline
52,82.0,0.8789751790258606,2.333333333333333,0.4539283708220996,0.42939416465543284,0.7327566013799329,1.9119221476415185,82.0,82,0.0,0.9999999999999998,0.8648232994406024,0.49071882161760905,1.1452300710212209,bad
36,62.0,0.43872335095881365,1.6666666666666665,0.23303321144012756,0.6673456848632365,0.45718971360684624,1.464963229819588,82.0,82,20.0,0.33333333333333326,0.5395902484497287,0.3760012042001745,1.1941809989825134,bad
54,117.0,0.48572561172750056,1.6666666666666665,0.3445662153299954,0.05022915393425911,0.5455124084755122,1.2332926933384818,82.0,82,35.0,0.33333333333333326,0.6438315807665707,0.3165400526016297,1.200480709255065,borderline
25,82.0,0.8542257494469561,2.333333333333333,0.5956244651655319,-0.22484087273227488,0.6816068445021903,1.8839096772360666,82.0,82,0.0,0.9999999999999998,0.8044546839613432,0.48352906941722873,1.2175906423383753,bad
18,82.0,0.8178020942449405,2.333333333333333,0.5427007592150765,-0.1425250648561978,0.6736979566441246,1.7798148356732635,82.0,82,0.0,0.9999999999999998,0.795120355919211,0.4568118215150678,1.2292617846929328,bad
8,82.0,0.9183460013926299,2.333333333333333,0.5341568325369438,-0.7873341732701133,0.6291641089926127,2.1046759600924068,82.0,82,0.0,0.9999999999999998,0.742560052825065,0.5401915074300946,1.2976515323501536,bad
31,82.0,0.7984628655194186,2.333333333333333,0.3816211181470755,-0.591473328499896,0.6271847046943901,1.882685513643484,82.0,82,0.0,0.9999999999999998,0.7402238951529376,0.48321487246294353,1.3008025775287924,bad
23,82.0,0.8946896352266346,2.333333333333333,0.4567293928013742,-0.7737283619855255,0.6230002562684513,2.111131819212378,82.0,82,0.0,0.9999999999999998,0.7352852723043076,0.5418484847206132,1.307496729486459,bad
6,82.0,0.2951928750298267,2.333333333333333,0.2784349681285527,0.499168813915583,0.6144882262686263,1.836542917065367,82.0,82,0.0,0.9999999999999998,0.7252390961859034,0.47137179577327715,1.3212538906528941,bad
53,49.0,0.31523964650928565,1.0,0.08398406006076924,-0.23677302797286548,0.4653670892137685,1.3429774057594368,82.0,82,33.0,0.33333333333333326,0.5492414545116402,0.3446920110352266,1.3349894840296845,bad
44,118.0,0.7434340864850605,1.6666666666666665,0.35914300075855543,-0.09622171082842738,0.4769748779779397,0.9052994691163213,82.0,82,36.0,0.33333333333333326,0.5629413463438463,0.23235647395152398,1.346937560408406,borderline
49,118.0,0.4110341475732015,1.6666666666666665,0.2677379654643121,-0.03503071121091239,0.4624203987045562,1.2076635337219959,82.0,82,36.0,0.33333333333333326,0.5457636740265402,0.3099620070355141,1.3779269519662622,bad
48,62.0,0.31764102796895444,1.0,0.10766693054550906,0.35050119947525143,0.3799037542783708,1.0302861935881802,82.0,82,20.0,0.33333333333333326,0.4483748322787749,0.26443588588068334,1.3793614895521062,bad
64,47.0,0.25824565977762154,0.6666666666666666,0.15328530976146013,-0.13407758770852488,0.6111332845090335,1.546701325872598,82.0,82,35.0,0.6666666666666666,0.7212794842267642,0.39698031269885414,1.4202245176108477,bad
38,52.0,0.4223108295236497,1.6666666666666665,0.0465385187621225,-0.30881679467177225,0.3562282670812777,0.9943106733570817,82.0,82,30.0,0.33333333333333326,0.42043224818591934,0.2552023169737787,1.5656589264517091,bad
32,81.0,0.7624794067096372,2.333333333333333,0.21048234183087153,-0.5467601670263043,0.46633548867929103,1.5730002373126817,82.0,82,1.0,0.9999999999999998,0.5503843912240116,0.40373025847861477,1.6093334736843476,bad
78,82.0,0.6782621028212612,2.333333333333333,0.13800173724615492,-0.7024599476156239,0.4264672768888581,1.5667316612790123,82.0,82,0.0,0.9999999999999998,0.5033306241225377,0.40212134974336255,1.686508020393767,bad
67,116.0,0.6041565102963078,1.6666666666666665,0.12799569756567739,-0.7405992050115516,0.31861168633583087,1.3663778476587438,82.0,82,34.0,0.33333333333333326,0.3760359296639337,0.3506980282197256,1.7260380622155325,bad
56,54.0,0.3685209818037252,1.6666666666666665,0.028054685392991163,-0.406861359342656,0.26871554793619873,0.9676239264102144,82.0,82,28.0,0.33333333333333326,0.31714687570133293,0.24835282834228373,1.823187030088554,bad
62,81.0,0.9371332482262227,2.333333333333333,0.12555611413835208,0.26434828937010946,0.3733683584033028,0.9764481376562664,82.0,82,1.0,0.9999999999999998,0.44066154438319943,0.2506176729384453,1.8316732931986954,bad
77,118.0,0.7731356875871412,1.6666666666666665,0.09949014388454012,0.1704872188228755,0.22941209852543124,0.6395380129322605,82.0,82,36.0,0.33333333333333326,0.2707596596260284,0.1641454598310502,2.078881440025575,bad
39,82.0,0.5640433192854389,2.333333333333333,0.06622287212802519,-0.003006029516148579,0.24954761108342305,0.4992773799383002,82.0,82,0.0,0.9999999999999998,0.2945242499054426,0.12814580752980945,2.222393936647382,bad
21,81.0,0.6319576306107788,2.333333333333333,0.03348050604553012,-0.11361084956788953,0.2295217047376413,0.7017497916138358,82.0,82,1.0,0.9999999999999998,0.2708890204614056,0.18011289384138215,2.318241182521893,bad
72,120.0,0.6252440881387319,1.6666666666666665,0.045352446594288894,-0.28166464984691475,0.17188537204390195,0.6872378277464765,82.0,82,38.0,0.33333333333333326,0.20286473611652633,0.17638821613045524,2.391963814062021,bad
