sample_index,acf_peak_lag,acf_peak_score,psd_peak_hz,psd_peak_power,mean,std,abs_max,real_reference_acf_lag_median,expected_period,acf_lag_distance,psd_peak_hz_distance,std_ratio_to_real_median,amp_ratio_to_real_absmax_q95,quality_score,quality_label
5,121.0,0.48162689134136044,2.333333333333333,0.2139822486262831,-0.614176176654323,0.5537764755578787,1.6808226720565025,115.0,58,6.0,0.6666666666666665,1.2631683645136518,0.4382170392965955,1.0037380822491984,bad
8,58.0,0.48209929184192263,1.6666666666666665,0.019925213015262427,0.07547908641026581,0.15188011296451268,0.3313620513173878,115.0,58,0.0,0.0,0.3464396960926533,0.08639132460409298,1.0600465127490586,borderline
52,80.0,0.6173405915858043,1.3333333333333333,0.5633389247040097,-0.6673370295335427,0.6267170338794422,1.5220345295970406,115.0,58,22.0,0.33333333333333326,1.4295463343776538,0.3968184606000962,1.0700008234117693,borderline
13,79.0,0.3783350874142554,1.3333333333333333,0.5007976565852789,-0.2990755583007038,0.6720735784798209,1.510442262965987,115.0,58,21.0,0.33333333333333326,1.5330049585547343,0.393796173450922,1.122632133278226,borderline
59,82.0,0.7714083248109463,2.333333333333333,0.17300411140389022,-0.5753466665903975,0.461152051715208,1.5690405345135374,115.0,58,24.0,0.6666666666666665,1.051891347263147,0.40907366910371873,1.1310495970272485,bad
50,80.0,0.579634630828443,1.0,0.1667384016802332,-0.10298775928076005,0.39451390698842875,1.0692449424907793,115.0,58,22.0,0.6666666666666665,0.8998892308786418,0.27876905801602414,1.1514606115281594,bad
66,80.0,0.629315219998318,1.3333333333333333,0.524344872913141,1.007095479522813,0.6877717623647812,2.1169845640492566,115.0,58,22.0,0.33333333333333326,1.5688126357295793,0.551931338931317,1.1629627284201063,bad
42,81.0,0.9362534151296197,1.3333333333333333,0.5647184615395232,-0.297971020901054,0.6775584784837331,1.210207057956671,115.0,58,23.0,0.33333333333333326,1.545516057298109,0.31552010970006006,1.1652429297181692,borderline
22,81.0,0.7894060905362724,1.3333333333333333,0.08577569915064928,-0.16162571658695146,0.28074875252595105,0.7294458912706696,115.0,58,23.0,0.33333333333333326,0.640390045839693,0.19017807417399807,1.1755628991123375,borderline
14,69.0,0.3760853881053672,1.3333333333333333,0.7223937895080507,0.638303868967949,0.8502012792012741,2.3508454452315997,115.0,58,11.0,0.33333333333333326,1.9393156025166745,0.6129025672844137,1.1853236343721814,bad
18,81.0,0.8950729810714837,1.3333333333333333,0.6203062028627992,-0.4517724267488395,0.7017671295203382,1.2857165739158039,115.0,58,23.0,0.33333333333333326,1.6007361749569244,0.3352066340862672,1.2003486902472287,bad
6,82.0,0.8364403735451122,1.3333333333333333,0.6072942300921688,-1.1333814046084107,0.7138633440060222,2.1241875819082088,115.0,58,24.0,0.33333333333333326,1.628327732459065,0.5538092795449383,1.2346799939661364,bad
29,81.0,0.7219200991973678,1.0,0.14375451418996427,0.06653779967604526,0.3621833982040673,0.7691014032071612,115.0,58,23.0,0.6666666666666665,0.8261430937501286,0.20051689296880784,1.2542056742839225,bad
23,85.0,0.4315872401225258,2.333333333333333,0.06823302906862456,-0.41698026214159,0.38092754053044997,1.2032360063242231,115.0,58,27.0,0.6666666666666665,0.8688986253620041,0.3137026463483685,1.2727127252281638,bad
61,80.0,0.7121400768217699,1.3333333333333333,0.9528456896497901,-0.5695348063579645,0.797533114255806,1.905776479788956,115.0,58,22.0,0.33333333333333326,1.8191791165652251,0.49686605280758034,1.3110290426485363,bad
55,82.0,0.9139905900448959,2.333333333333333,0.14940470667160746,-0.26508936196994093,0.34741057142240855,1.0247388095449947,115.0,58,24.0,0.6666666666666665,0.792446163185802,0.26716560565053465,1.3130904785417647,bad
34,80.0,0.6129940800879424,1.3333333333333333,0.06742830520728978,0.13769863459261755,0.24046963337971125,0.5710949956040934,115.0,58,22.0,0.33333333333333326,0.5485130678500627,0.1488934926279452,1.3131878530077234,bad
69,80.0,0.7111779255705246,1.3333333333333333,1.2248620136681156,1.2628234698518184,0.7996806265673223,2.381229088479626,115.0,58,22.0,0.33333333333333326,1.8240776085273083,0.6208240633521123,1.3137181174426042,bad
24,80.0,0.597730384251511,2.333333333333333,0.2036272347449996,0.6391328244758957,0.5818886004023586,1.7199477860770722,115.0,58,22.0,0.6666666666666665,1.3272923357008204,0.44841757497074747,1.329118040774267,bad
30,82.0,0.6266290841935592,2.333333333333333,0.1089031889364082,0.26177030103808485,0.33772509503112025,0.9236641244873476,115.0,58,24.0,0.6666666666666665,0.7703535176641694,0.24081383757281977,1.3413655257602954,bad
46,82.0,0.5086704864488824,1.3333333333333333,0.4375973718949325,-0.43560854815378264,0.79609068921617,1.7403877173709246,115.0,58,24.0,0.33333333333333326,1.8158889340481454,0.45374658815216695,1.3437015554252638,bad
67,80.0,0.727227920655297,1.3333333333333333,1.3679808798985553,1.295815550831065,0.8527106640970401,2.417198663313188,115.0,58,22.0,0.33333333333333326,1.9450395286035072,0.6302019000807394,1.3779259782142796,bad
21,81.0,0.6837327658484247,2.333333333333333,0.3480169978327771,0.20736407344439384,0.6144258791783979,1.2635809490901637,115.0,58,23.0,0.6666666666666665,1.4015101167574278,0.32943552679735616,1.4007687009224257,bad
51,82.0,0.8842693151642903,1.3333333333333333,1.0920627207645215,0.9036774616666015,0.8460992737830223,2.0383477847456253,115.0,58,24.0,0.33333333333333326,1.9299588968708101,0.5314294875586822,1.4046251425134904,bad
57,82.0,0.6289096434242375,2.333333333333333,0.07470139786765306,-0.1259567804175079,0.31521255178203905,0.6441626489866825,115.0,58,24.0,0.6666666666666665,0.719002234805256,0.16794338484203103,1.4103505831677114,bad
17,81.0,0.727611627570916,1.3333333333333333,0.98253697788835,-0.47267851379373665,0.8687276683680067,2.177503904109871,115.0,58,23.0,0.33333333333333326,1.9815744375105406,0.5677096875117166,1.4137767566570414,bad
1,81.0,0.7136267400944359,1.3333333333333333,0.8524889762527352,0.4338638162126597,0.8837161923374579,2.323677462829975,115.0,58,23.0,0.33333333333333326,2.0157633750053883,0.6058194448291843,1.430883027282345,bad
70,83.0,0.820231826488345,2.333333333333333,0.2989151009970376,-0.6483516064107714,0.6172105297228375,1.6809735451403114,115.0,58,25.0,0.6666666666666665,1.4078619258883922,0.43825637429438885,1.4397733383528277,bad
3,123.0,0.3911365451321348,2.333333333333333,0.508519886339386,-0.7101265720450819,0.8307377268903785,2.3332301361218675,115.0,58,8.0,0.6666666666666665,1.8949190912430383,0.6083099777550753,1.4437738428583544,bad
2,82.0,0.5378719062243675,1.0,0.3377874821691093,0.05068476900134504,0.6327451131253985,1.3986904638807367,115.0,58,24.0,0.6666666666666665,1.44329642911507,0.36466071297353014,1.4473894543918995,bad
60,81.0,0.7578980866071223,1.3333333333333333,0.7288166658706383,1.378251954208488,0.8986411167070648,3.2371779551721347,115.0,58,23.0,0.33333333333333326,2.049807241327904,0.8439834628456587,1.4476308175800785,bad
45,81.0,0.6617837431375454,1.3333333333333333,1.132456924015235,0.17851480098061365,0.9036168193468218,1.8475462626650951,115.0,58,23.0,0.33333333333333326,2.0611568569998884,0.48168451476085977,1.4531524637130242,bad
25,83.0,0.4128924329887578,2.333333333333333,0.2995020109860866,0.11203451497230259,0.6267661795583098,1.4343966276445057,115.0,58,25.0,0.6666666666666665,1.429658436045995,0.3739698742725349,1.4551367092545948,bad
28,75.0,0.39109218549410346,1.3333333333333333,1.1820250119152025,0.9314040964698688,1.0051091068079498,2.496876418681863,115.0,58,17.0,0.33333333333333326,2.2926615388010987,0.6509751503681948,1.4561501683105802,bad
11,82.0,0.7000455358276434,2.333333333333333,0.3419166093272897,-0.648715200436375,0.6490328259342062,1.7487121404581063,115.0,58,24.0,0.6666666666666665,1.4804488262616682,0.45591689683479186,1.472805072904261,bad
44,81.0,0.4386618490396258,1.0,0.3725111231491403,-0.3446483803911155,0.6609034271279041,1.8411387420345173,115.0,58,23.0,0.6666666666666665,1.5075257581239894,0.480013972849066,1.4736881269272384,bad
62,83.0,0.7022875615117189,2.333333333333333,0.3620409343907096,0.47061461150214456,0.6806839390725821,1.7344175545850467,115.0,58,25.0,0.6666666666666665,1.552645256739799,0.452190072343783,1.5376612429914513,bad
35,80.0,0.6980931526583268,2.333333333333333,0.5437080851070002,-0.6181211398109616,0.7265735861586065,2.173367856961075,115.0,58,22.0,0.6666666666666665,1.657319891752719,0.5666313546417066,1.551178786075298,bad
31,81.0,0.6146914990605397,2.333333333333333,0.5075444496597226,0.16229457527576072,0.7259987259721126,1.5717404663653423,115.0,58,23.0,0.6666666666666665,1.6560086312827504,0.40977758401519054,1.5676286588813473,bad
47,82.0,0.5856845560388347,1.0,0.5320266165569693,0.14183229334078684,0.7419761194296385,1.7317834597887438,115.0,58,24.0,0.6666666666666665,1.6924531876222058,0.45150332219336403,1.6066388368201563,bad
27,82.0,0.7222098504854779,1.0,0.47632765041126424,0.7680487949289148,0.7625928602879201,2.459279688878713,115.0,58,24.0,0.6666666666666665,1.7394801307680339,0.6411730886186275,1.6340460632784415,bad
64,81.0,0.7808738097349864,1.3333333333333333,1.881854536471575,0.15863249776643484,1.1669267795188183,2.757093592204282,115.0,58,23.0,0.33333333333333326,2.661768884470985,0.7188178807471253,1.7088759534162536,bad
16,81.0,0.5841572523722117,1.3333333333333333,1.4625429171592461,0.36957847426486495,1.167335237103545,2.3205275219291304,115.0,58,23.0,0.33333333333333326,2.6627005793371357,0.6049982054453542,1.7092259206315765,bad
20,82.0,0.9105296264868351,2.333333333333333,0.8038513263292614,-0.5135012582305291,0.8588383236814515,2.4247674011656604,115.0,58,24.0,0.6666666666666665,1.9590167668524592,0.6321751896775917,1.752902467924057,bad
26,81.0,0.7250574740256983,1.0,0.6574967327349044,-0.09724889356097959,0.8837454840051658,1.97611888347946,115.0,58,23.0,0.6666666666666665,2.0158301895228434,0.5152054293490352,1.7642495060785788,bad
32,81.0,0.6211181753347735,1.3333333333333333,1.3097965930463664,0.47861375643039356,1.3523612791606023,2.9597645492188924,115.0,58,23.0,0.33333333333333326,3.0847463925006453,0.7716574028519084,1.8563545048046164,bad
15,37.0,0.28284734938249745,2.333333333333333,0.010396540769940055,-0.6132275502724823,0.17907906203846835,1.0539677860833507,115.0,58,21.0,0.6666666666666665,0.40848070638227846,0.2747860618552552,1.9240462283797168,bad
