sample_index,acf_peak_lag,acf_peak_score,psd_peak_hz,psd_peak_power,mean,std,abs_max,real_reference_acf_lag_median,expected_period,acf_lag_distance,psd_peak_hz_distance,std_ratio_to_real_median,amp_ratio_to_real_absmax_q95,quality_score,quality_label
78,119.0,0.8287025390019924,1.6666666666666665,0.3747402276795254,-1.6402746219460926,0.46862092716089565,2.2597166870188334,115.0,58,4.0,0.0,1.068927909121397,0.5891438595499958,0.135621709331497,good
95,121.0,0.43959726705903285,1.6666666666666665,0.1656943375122314,-0.6186444301760078,0.4673383668725376,1.5936848552746157,115.0,58,6.0,0.0,1.0660023793213034,0.41549883307784696,0.16736383361195822,good
88,117.0,0.8175489647110104,1.6666666666666665,0.2266075669038227,-0.5575972194137608,0.3754093351461275,1.121566032934528,115.0,58,2.0,0.0,0.8563115567918866,0.2924099933319289,0.1896037594666269,good
122,62.0,0.43520633927879004,1.6666666666666665,0.2547729243614437,0.38525644977092866,0.49518585846070007,1.3965260228870369,115.0,58,4.0,0.0,1.1295227200324003,0.3640964089932472,0.19076068908885419,good
10,117.0,0.9297012996108244,1.6666666666666665,0.5049705884909168,0.966081951652053,0.5164801742895458,1.6638811847904031,115.0,58,2.0,0.0,1.1780952168540875,0.43380012577296506,0.198381669831529,good
43,119.0,0.7775712658331148,1.6666666666666665,0.2880365922147564,-0.6484866584856329,0.3813851320967373,1.1824698009546248,115.0,58,4.0,0.0,0.8699423952148497,0.3082885683580018,0.2082937991637489,good
40,56.0,0.5841421800463223,1.6666666666666665,0.17330353078648494,0.6252866042854095,0.52562719549134,1.6949337192139322,115.0,58,2.0,0.0,1.1989596419815762,0.4418960123432511,0.21593697436776904,good
126,57.0,0.6412454660166783,1.6666666666666665,0.3602975896743908,0.1234722774074783,0.5450144162936945,1.1183739738803091,115.0,58,1.0,0.0,1.2431820405020344,0.29157777307975424,0.23491563365162135,good
86,119.0,0.7587632909338705,1.6666666666666665,0.3494983426779175,-0.7874087493262547,0.5273467451388593,1.9688144813208805,115.0,58,4.0,0.0,1.2028819478429238,0.5133010562459237,0.25368581794982226,good
101,55.0,0.41200266814060116,1.6666666666666665,0.06170394230604826,0.05092914250774441,0.352712735521685,0.6912303862273693,115.0,58,3.0,0.0,0.8045404399369385,0.18021468793837012,0.2692081845757343,good
3,116.0,0.7161271105815888,1.6666666666666665,0.1430283942370771,0.5627234375571967,0.3326617789164076,1.1106171116790469,115.0,58,1.0,0.0,0.7588040549875651,0.289555436491499,0.29325307629813524,good
73,57.0,0.6967130103690587,1.6666666666666665,0.27102829741609397,0.5850013835126746,0.5811335462347724,1.7922071166000064,115.0,58,1.0,0.0,1.3255700513856044,0.4672567246381967,0.2990839736880656,good
113,119.0,0.9183375373406962,1.6666666666666665,0.4505981718530952,-1.292670492257023,0.5550211398753152,2.267752153137039,115.0,58,4.0,0.0,1.266007453315033,0.5912388325832783,0.30483372824068844,good
16,115.0,0.4549011576564927,1.6666666666666665,0.3453696096601505,-1.4151207627535942,0.5949733873366286,2.18669118532899,115.0,58,0.0,0.0,1.3571388344982291,0.5701049569484988,0.3053786854928526,good
125,117.0,0.9428406480256903,1.6666666666666665,0.2103134194300142,0.24740301487933825,0.33402642358596113,0.7207513872458035,115.0,58,2.0,0.0,0.7619168198872399,0.18791127954106543,0.30640064812756046,good
48,51.0,0.1869336430661441,1.6666666666666665,0.21027989284522078,-0.17822964006352726,0.5319235026330161,1.1517500747971006,115.0,58,7.0,0.0,1.2133215665949584,0.3002794501633491,0.31405135024463077,good
74,118.0,0.9036124141615581,1.6666666666666665,0.19995494234412553,-0.26952952069403974,0.3316666302479805,0.7870170032187033,115.0,58,3.0,0.0,0.756534113284681,0.20518777308293334,0.33073179113279894,good
45,118.0,0.8945694377321916,1.6666666666666665,0.22178046701312973,0.6443293159796001,0.3307699224872979,1.0778079353863705,115.0,58,3.0,0.0,0.754488716043191,0.28100156561876405,0.33343909435959357,good
107,58.0,0.21319090722831488,1.6666666666666665,0.03940680510788201,1.0028314218096432,0.3129899280201191,1.4270146291717423,115.0,58,0.0,0.0,0.7139324130519119,0.3720452705837541,0.33696698071421427,good
69,58.0,0.5976648169375768,1.6666666666666665,0.12113046049176192,-0.08040560742058657,0.3128773363471421,0.6732331127894502,115.0,58,0.0,0.0,0.7136755905870916,0.17552251427097978,0.33732677481306517,good
63,50.0,0.1914903587242989,1.6666666666666665,0.18354676580938412,0.09582759126910026,0.5359917484054074,1.1768081476558598,115.0,58,8.0,0.0,1.2226012662311232,0.3068124858495043,0.3389118087818714,good
26,118.0,0.9039962639454135,1.6666666666666665,0.5332748646990788,0.9403661191257746,0.5883477192513794,1.9717957854453587,115.0,58,3.0,0.0,1.3420256350604538,0.5140783293565209,0.3459042784295668,good
13,57.0,0.5694089597923873,1.6666666666666665,0.3209310815421007,-0.8688433821154007,0.61066539119511,2.010108179185659,115.0,58,1.0,0.0,1.3929324149855393,0.5240669760069722,0.34865255533267603,good
79,58.0,0.7212322736302691,1.6666666666666665,0.10682055909498217,-0.13325539158785352,0.3005513757021352,0.6320349190941746,115.0,58,0.0,0.0,0.685559980343215,0.164781493956551,0.3775192851303622,good
2,120.0,0.31969231619595007,1.6666666666666665,0.17358967086125182,-0.24967924520016938,0.59289583140658,1.5064524235792691,115.0,58,5.0,0.0,1.3523999135758453,0.39275595925558554,0.3880876244990312,good
17,57.0,0.3532973683669131,1.6666666666666665,0.026800534374199693,0.3011261571352014,0.2978606912025046,0.6777234447579232,115.0,58,1.0,0.0,0.6794225084771581,0.17669321479364442,0.40375347318078464,good
30,118.0,0.9110251495522745,1.6666666666666665,0.7476180123712858,0.9454462176837883,0.627581227790531,1.9099832436702546,115.0,58,3.0,0.0,1.4315175672802307,0.49796282264757,0.41045925535045474,good
116,55.0,0.5463119893406478,2.0,0.08547945383103432,-0.05621205368978426,0.451596821095203,1.1698303752541541,115.0,58,3.0,0.3333333333333335,1.0300957933392227,0.3049932702870323,0.4147092724233428,good
90,54.0,0.4717698247056962,2.0,0.031685380316996775,0.02711195971552885,0.44411765606019316,1.232883898049593,115.0,58,4.0,0.3333333333333335,1.0130357608492482,0.3214323203641179,0.41525037714239404,good
123,55.0,0.5150649382148597,1.6666666666666665,0.01788929695945545,-0.07695563428532548,0.3039682675845621,0.8371211795230064,115.0,58,3.0,0.0,0.693353936788362,0.21825072384001848,0.4179388168057687,good
51,123.0,-0.11399572251381938,1.6666666666666665,0.204416427780027,0.5875237888526949,0.5913768348411326,1.875433323233839,115.0,58,8.0,0.0,1.3489350708243633,0.48895511226069466,0.4372464792115272,good
53,57.0,0.7938504193213894,1.6666666666666665,0.49693879635391314,-0.030853691409520323,0.6797156936230642,1.4610478763635601,115.0,58,1.0,0.0,1.5504366814844432,0.3809182760887312,0.45577800055302203,borderline
103,120.0,0.633576369531629,1.6666666666666665,0.0941170377864863,-0.8829831865446469,0.30242107811324254,1.3765602639317511,115.0,58,5.0,0.0,0.6898247858035524,0.3588910200357137,0.45752454380719637,good
124,58.0,0.8206023323063208,1.6666666666666665,0.762532717668966,-0.007249098842449655,0.7074775537906726,1.3383036688397372,115.0,58,0.0,0.0,1.613761696272128,0.3489169209748775,0.4785679110360298,borderline
67,118.0,0.8036461834045369,1.6666666666666665,0.13593915999766137,0.5304554926985758,0.28430107160948453,0.9730177098531874,115.0,58,3.0,0.0,0.6484929127634951,0.2536810974076889,0.4848283418771544,good
54,118.0,0.9423643462133734,1.6666666666666665,0.7866921351917918,0.34721722157341606,0.681235443182932,1.66366143917004,115.0,58,3.0,0.0,1.5539032418219418,0.43374283461622687,0.4924941239881656,borderline
0,118.0,0.7485896014730427,1.6666666666666665,0.6936656995713545,-0.6158896746375014,0.6871703487764202,1.7777016311082392,115.0,58,3.0,0.0,1.5674408067474237,0.46347491528290957,0.5011683679023801,borderline
61,57.0,0.6149348713037688,1.6666666666666665,0.07459850214360826,0.036072031328539374,0.2685986817175214,0.5157673564062988,115.0,58,1.0,0.0,0.6126756416545966,0.13446870252747423,0.5071609950968747,good
109,121.0,0.6481400951737013,1.6666666666666665,0.08414722224412319,0.7276261768939845,0.2823162693425568,1.216058845073946,115.0,58,6.0,0.0,0.6439655636541411,0.31704576310048016,0.5435583027562995,good
119,53.0,0.19263151304038098,1.3333333333333333,0.16602036946039803,-0.1710459309055926,0.5006259876183473,1.2226530533264723,115.0,58,5.0,0.33333333333333326,1.1419316961339683,0.31876497742627913,0.5522615285893089,good
129,57.0,0.3976617614645346,1.6666666666666665,0.6706120735437237,-2.371618124821337,0.7589922809500491,3.629160985315278,115.0,58,1.0,0.0,1.731267181835997,0.9461796348628233,0.5660949947408164,borderline
81,57.0,0.5402266456107013,1.6666666666666665,0.8015812065991874,-0.3532220953291738,0.759029792375303,1.6908043922224347,115.0,58,1.0,0.0,1.7313527456831086,0.4408194315244741,0.5661444161898462,borderline
5,117.0,0.9448938379544192,1.6666666666666665,0.10720164538484774,-0.3080653986381303,0.2555689145399637,0.7216879286732409,115.0,58,2.0,0.0,0.5829546433418957,0.1881554506950683,0.5741286530062638,good
70,117.0,0.6481992188867705,1.6666666666666665,0.7072099471833012,0.3480246122054089,0.7561407580144426,2.1931470505821125,115.0,58,2.0,0.0,1.7247628362707317,0.5717881030675713,0.5795723134320503,borderline
39,116.0,0.7344894226283124,1.6666666666666665,0.09206942751198845,-0.2517739165710272,0.24673025280118194,0.625335426258462,115.0,58,1.0,0.0,0.5627935885014586,0.1630348302756865,0.5920837252609581,good
46,122.0,-0.08575177748165283,1.6666666666666665,0.14625868164792272,0.3643245764500363,0.7045905385099084,1.7271946182678783,115.0,58,7.0,0.0,1.6071763923968505,0.45030693867325444,0.5951685009300922,borderline
93,118.0,0.878068312376236,1.6666666666666665,0.8355051834139299,1.5707917572891554,0.7562660951511413,2.9133469194952513,115.0,58,3.0,0.0,1.7250487312355132,0.7595555930614846,0.5969794380069359,borderline
14,54.0,0.49802004714695486,2.0,0.12786571640501682,0.41586770875682266,0.5343335194720161,1.5750441334545613,115.0,58,4.0,0.3333333333333335,1.2188188333864074,0.41063890224627314,0.6001810709857989,good
85,118.0,0.8053936897601796,1.6666666666666665,0.969742358075992,0.2854756387621174,0.7609108175926658,1.5677443220336589,115.0,58,3.0,0.0,1.735643378550876,0.40873572602103964,0.6031023059641256,borderline
98,58.0,0.35625070847444984,1.6666666666666665,0.20974598535967545,0.37044257488749005,0.8025670579620336,1.825537756858334,115.0,58,0.0,0.0,1.8306615805540458,0.47594654940953535,0.6046774209493668,borderline
49,56.0,0.45486571807973897,1.6666666666666665,0.5899936280321202,0.417674480500266,0.7927596759787056,1.7675741574245105,115.0,58,2.0,0.0,1.8082908674471718,0.4608345228090219,0.6268648856640109,borderline
1,58.0,0.4163822547200562,1.6666666666666665,0.6469051630175005,1.317493688376316,0.8284493555285339,2.650873655993132,115.0,58,0.0,0.0,1.8896992987127956,0.6911246643629293,0.6364177152034498,borderline
41,117.0,0.6357286947847488,1.6666666666666665,0.05003389080758707,-0.9165620139508417,0.23872729006012888,1.3326658597439527,115.0,58,2.0,0.0,0.5445387694488875,0.3474470550270013,0.6422988958382169,borderline
25,57.0,0.6325601875921811,1.6666666666666665,0.9106243078815826,-0.3526745410567855,0.8205460909440501,1.769579997051627,115.0,58,1.0,0.0,1.871671891915777,0.4613574769060316,0.6440734705914039,borderline
21,50.0,0.13697036585152786,1.6666666666666665,0.05230789267772596,0.4758012079085186,0.26200772070897876,0.902848510642205,115.0,58,8.0,0.0,0.597641609323507,0.23538687801188102,0.6526950546881221,good
33,48.0,0.3250797625220158,2.0,0.047335802755275595,-0.3108834011860062,0.3759559237516076,1.1316268571922856,115.0,58,10.0,0.3333333333333335,0.8575583295699294,0.2950330092469413,0.659413205870196,borderline
82,118.0,0.9403804561672079,1.6666666666666665,1.2763727974918726,1.0779823850197912,0.8074405587898824,2.300962260178696,115.0,58,3.0,0.0,1.8417780731135538,0.5998972324397676,0.6624555870255177,borderline
24,117.0,0.9742063797864392,1.6666666666666665,0.10162157401950188,0.10330083628717442,0.23274376551239284,0.45090799419491095,115.0,58,2.0,0.0,0.5308903043179394,0.11755884156982503,0.6676826209075246,borderline
72,119.0,0.9256366930093046,1.6666666666666665,0.9566529515718363,-1.7136055198918818,0.8007293725108745,3.1265981386986477,115.0,58,4.0,0.0,1.82646980602355,0.8151535567606322,0.6713505533004804,borderline
75,52.0,0.39529753146180113,1.6666666666666665,0.1620705203874157,-0.38896972512994105,0.7901516535037306,1.9689127316772939,115.0,58,6.0,0.0,1.8023419482898346,0.5133266716668798,0.6925351774731938,borderline
35,54.0,0.3126249686996683,1.6666666666666665,0.4958484116420334,0.212751737621778,0.828583989851586,1.8322738626152275,115.0,58,4.0,0.0,1.8900064006305608,0.4777027586576906,0.7055457328842122,borderline
36,53.0,0.2868496974058476,2.0,0.03741634352439676,-0.2175336067908291,0.32893904350415787,0.8154588122031385,115.0,58,5.0,0.3333333333333335,0.7503124671181611,0.21260300226362325,0.706805766275815,good
111,57.0,0.34705232219714427,1.6666666666666665,0.3096444549108752,0.3966020359431716,0.8862781778925186,1.879267031882078,115.0,58,1.0,0.0,2.021607283597268,0.4899546207045578,0.7211342592831513,borderline
56,125.0,-0.16508390660904526,1.6666666666666665,0.2187277585582908,0.13079849239729213,0.7645807347468664,1.816641141889557,115.0,58,10.0,0.0,1.7440144875708143,0.47362706125876614,0.7286034256490893,bad
42,118.0,0.7794237747926772,1.6666666666666665,1.3237458188649698,-0.20447375646176583,0.8874072703537533,1.7359740036437588,115.0,58,3.0,0.0,2.024182752113163,0.45259586321611234,0.7568901778261562,borderline
76,118.0,0.8930506486218119,1.6666666666666665,0.09074393316042112,-0.591717872460919,0.21270974510866436,0.8679767598882916,115.0,58,3.0,0.0,0.4851925509734748,0.22629526137407605,0.7749335924477825,borderline
7,56.0,0.6431855530459943,1.6666666666666665,0.023376104228624253,0.13802659071737064,0.20624674037946883,0.5643950827941299,115.0,58,2.0,0.0,0.4704503878915245,0.14714671945315497,0.788547529638702,borderline
104,58.0,0.7127394918349446,1.6666666666666665,1.175918429319998,1.3315449455621138,1.0431957752589789,2.821987560022742,115.0,58,0.0,0.0,2.379537520032685,0.7357367639335476,0.8669061494869412,borderline
11,56.0,0.3181250751676504,1.6666666666666665,0.02702787674911517,0.13276108877352685,0.19044984651293945,0.5339352604804494,115.0,58,2.0,0.0,0.43441755249583947,0.13920536229888122,0.8682318635014404,borderline
77,57.0,0.6220098014614017,1.6666666666666665,0.031050562508887356,0.16919964440295024,0.18711642585571397,0.3837967969486789,115.0,58,1.0,0.0,0.4268139945520289,0.1000618916239327,0.8686483499178432,borderline
71,56.0,0.3648475960068746,1.6666666666666665,0.274209566639625,0.5830368841581642,1.017841072371904,2.3275095891337245,115.0,58,2.0,0.0,2.3217032493617764,0.606818540730827,0.8767838341435282,borderline
22,52.0,0.20481772325318134,1.6666666666666665,0.7081756402659358,0.6610835678517805,0.9950343527014807,2.5953052575780493,115.0,58,6.0,0.0,2.2696809478420383,0.6766371045288407,0.92308754586564,borderline
102,57.0,0.5146610306367306,1.6666666666666665,0.017850221304156564,-0.14782908229164066,0.17264622248011915,0.4419536723191718,115.0,58,1.0,0.0,0.39380735028510455,0.11522430831624025,0.9491348272410657,borderline
66,54.0,0.37987861618004626,2.333333333333333,0.014833601298921117,-0.1862853744777884,0.353381432265521,0.8543771393597125,115.0,58,4.0,0.6666666666666665,0.8060657423099149,0.22274962533366047,0.9512221575685578,bad
94,117.0,0.4443054474506045,1.6666666666666665,0.03306824397767014,-0.291067568648313,0.17385925868383548,0.6575153713329663,115.0,58,2.0,0.0,0.396574295117856,0.1714246506236133,0.959374636734445,borderline
65,56.0,0.1664218014331887,1.3333333333333333,0.30601633710830184,1.4559457115967207,0.7941004347988313,2.7248745897075826,115.0,58,2.0,0.33333333333333326,1.8113491485421196,0.7104178775118533,0.9618880455045025,borderline
18,58.0,0.4535310659524567,1.6666666666666665,0.02685168756965136,-0.23347987786367289,0.16741934834350097,0.5098830406483129,115.0,58,0.0,0.0,0.3818848105130433,0.132934568396242,0.9626362590084145,borderline
57,53.0,0.2723078208946803,1.3333333333333333,0.25022235481598315,0.207047795684117,0.7794378316583052,1.8686254877428858,115.0,58,5.0,0.33333333333333326,1.7779036389439147,0.48718020193704126,0.9949751691885886,borderline
20,117.0,0.9675130044111895,1.6666666666666665,2.3383360307934336,-0.6121561706372878,1.1546529945046737,2.5542151257841583,115.0,58,2.0,0.0,2.633772287239059,0.6659242576602327,1.0028999068907,borderline
83,57.0,0.6353524974542706,1.6666666666666665,2.0890611200825915,1.029691305270474,1.1990056731777838,2.8315743276438408,115.0,58,1.0,0.0,2.7349410855793503,0.7382361857899903,1.0233512740306532,borderline
99,56.0,0.5409800971405067,1.6666666666666665,0.5026469347040083,-0.6068378057704655,1.227324025762108,2.8279476932883263,115.0,58,2.0,0.0,2.799535463814045,0.7372906648874548,1.0639362562572632,borderline
28,61.0,0.4665010462665182,1.6666666666666665,1.7354115718808385,0.7317896995627375,1.225127279317026,3.260242350584076,115.0,58,3.0,0.0,2.7945246684177794,0.8499967153074551,1.0793861651086054,borderline
60,50.0,0.2553315139822291,2.0,0.02303791296251338,0.11393555369171253,0.22693723809043698,0.5488194287707729,115.0,58,8.0,0.3333333333333335,0.517645570980889,0.14308590024557463,1.1297288646337424,borderline
112,120.0,0.8014925317082084,1.6666666666666665,1.148760918118829,3.510895825650373,0.9367537724823759,5.066890885537671,115.0,58,5.0,0.0,2.1367424998443876,1.3210185459853092,1.1665079155185267,borderline
55,53.0,0.23778514877923623,1.6666666666666665,1.170703031024033,0.2064453726974795,1.2963016309861268,2.7932152634181313,115.0,58,5.0,0.0,2.9568739074362957,0.7282353714062744,1.1703394944554752,borderline
6,117.0,0.8373092007313885,1.6666666666666665,2.7971510976079585,2.1777651310429555,1.2962635622382939,4.102351984717823,115.0,58,2.0,0.0,2.956787072332131,1.0695480081167805,1.1881339970110956,borderline
12,49.0,0.16090469035456242,1.3333333333333333,0.41540993013850674,-0.5622095057053701,0.8899307633169656,2.3921388324518356,115.0,58,9.0,0.33333333333333326,2.029938858809446,0.6236684060555195,1.1965114209134713,bad
80,118.0,0.8868605588407822,1.6666666666666665,0.0228297836537983,-0.2535975910798408,0.12468652223095432,0.45529552149580393,115.0,58,3.0,0.0,0.28441090821834364,0.1187027392906226,1.3090593645215134,borderline
59,57.0,0.5563399012780798,1.6666666666666665,0.02053008221144826,0.108022363229268,0.11910649439692438,0.2900001750698979,115.0,58,1.0,0.0,0.2716828221689109,0.07560762966097889,1.320361367381466,borderline
37,56.0,0.40623712555976726,1.6666666666666665,2.6436897831425665,0.14315962656793596,1.6772868645937713,3.46096332186845,115.0,58,2.0,0.0,3.8259041311474173,0.9023278453090253,1.376277572123407,borderline
128,118.0,0.9133617297816721,1.6666666666666665,2.840617713107661,2.3210575039274888,1.360913344514742,4.791746769833948,115.0,58,3.0,0.0,3.1042537188017847,1.2492841258301817,1.4337816020464123,borderline
9,56.0,0.1964939175453955,1.3333333333333333,0.008075505430569582,0.2566031107864655,0.14793822468782308,0.48282316210673726,115.0,58,2.0,0.33333333333333326,0.33744821886793847,0.12587963032612048,1.4541592979709619,borderline
97,120.0,0.6861744652091734,1.6666666666666665,2.19952794564475,-1.9482972700419656,1.3895399821778922,4.7043550408367185,115.0,58,5.0,0.0,3.1695512976526343,1.226499720683314,1.4662966486237599,borderline
68,56.0,0.44240007080201293,1.6666666666666665,0.0033088035989899053,-0.03346628599477529,0.10030026572934438,0.2213258972148744,115.0,58,2.0,0.0,0.22878567113921905,0.05770315989282687,1.5094524061980594,borderline
106,56.0,0.3430096109734644,1.6666666666666665,0.00972155281086575,-0.2990820668599815,0.09933139254936403,0.4594973851163539,115.0,58,2.0,0.0,0.22657566402589052,0.11979823155517695,1.5191590909550743,borderline
4,117.0,0.8964370295193704,1.6666666666666665,3.7689058614520237,2.3995345368148553,1.5643557525740917,4.931134414551719,115.0,58,2.0,0.0,3.568307403281903,1.2856246881025915,1.592198813358197,borderline
38,58.0,0.5181900950979045,1.6666666666666665,0.007118995426179618,0.1692428565462133,0.08417240424491239,0.29430187934444824,115.0,58,0.0,0.0,0.1919978960827406,0.07672915196220806,1.6502708649167865,borderline
44,120.0,0.84634762988219,1.6666666666666665,0.010959582594816764,-0.3357554028832841,0.0915155068163081,0.48557998135109165,115.0,58,5.0,0.0,0.2087475690554353,0.12659837668004656,1.6528364571141265,borderline
15,119.0,0.05819409000897629,1.6666666666666665,0.0038861446146183326,0.04268640468371971,0.08328441382648312,0.25088101889145004,115.0,58,4.0,0.0,0.1899723831654194,0.06540864729044346,1.7298420863885715,borderline
52,55.0,0.5467551344242297,2.0,0.8938443786107025,-0.5395049805079448,1.5230951412319287,4.239320208281279,115.0,58,3.0,0.3333333333333335,3.4741916341073305,1.1052577890505744,1.7356770889922402,borderline
117,2.0,0.9894872110440002,1.3333333333333333,0.04505177276953655,0.03817422531937108,0.2827878544681286,0.6958105647246685,115.0,58,56.0,0.33333333333333326,0.6450412529224463,0.18140881287129992,1.7372915809249383,borderline
120,118.0,0.8789583941335687,1.6666666666666665,5.154908446400594,-2.913401520166517,1.617205976849262,5.335193078772225,115.0,58,3.0,0.0,3.688859167953006,1.390969168802751,1.748010548407343,borderline
62,2.0,0.9866229161526324,1.3333333333333333,0.034423246767993056,-0.042082797359860466,0.2789244342619087,0.6877569579054269,115.0,58,56.0,0.33333333333333326,0.6362287619649649,0.17930911027050808,1.7510476664029455,borderline
64,118.0,0.9331355094099709,1.6666666666666665,5.752052435403172,-2.8797939489306685,1.6861400015408865,5.302350898186736,115.0,58,3.0,0.0,3.8460982040484684,1.3824066931891825,1.7811900120347808,borderline
31,55.0,0.49545863698090536,1.6666666666666665,0.7433620163801711,0.3683950264043117,1.8979932767124015,4.848735387295484,115.0,58,3.0,0.0,4.329337140562835,1.2641419592190217,1.7812805421253395,borderline
118,54.0,0.23369647173957026,1.6666666666666665,2.7068959602915807,0.6832619100222909,1.9321657636989291,4.745519080583126,115.0,58,4.0,0.0,4.407284844019633,1.2372318365234025,1.7894561719855713,borderline
84,2.0,0.9891663454284813,1.3333333333333333,0.19485736974049567,0.05932967483853627,0.7224860613904763,1.6143516749292612,115.0,58,56.0,0.33333333333333326,1.647996216580229,0.42088699964133974,1.7984107104328642,bad
127,47.0,0.2027891133677739,1.3333333333333333,1.087639023482105,0.5617876540486217,1.5798074715027863,3.6112103279343537,115.0,58,11.0,0.33333333333333326,3.6035528920116673,0.9414996147383495,1.8049087789769938,bad
50,56.0,0.3824351643269537,1.6666666666666665,4.111475776281935,0.32455551187154724,2.164821891789778,4.571381906133264,115.0,58,2.0,0.0,4.937975246710601,1.1918315225655196,1.8232696592798245,borderline
32,52.0,0.40260224298997555,2.333333333333333,0.26200378653608786,0.002137344043856094,1.4093577405340123,3.9164906502673706,115.0,58,6.0,0.6666666666666665,3.2147557556170296,1.0210910203234522,1.9589573473967954,bad
96,2.0,0.9919689085317063,1.3333333333333333,0.028169412331205682,0.09979738712145884,0.2247914931807446,0.5020044271965178,115.0,58,56.0,0.33333333333333326,0.5127511104758466,0.13088048933245608,1.9668152910189476,bad
87,56.0,0.4924199683521372,1.6666666666666665,5.163755705423029,-0.5698925233460709,2.3260257491940286,4.853006856505426,115.0,58,2.0,0.0,5.305682474984398,1.2652555987609833,1.9685167686726546,borderline
100,49.0,0.2702787278961821,1.3333333333333333,1.0772133944333215,0.30447614807458573,1.7508059997328551,4.362691840467915,115.0,58,9.0,0.33333333333333326,3.9936018391451067,1.137422723691698,2.010622011094059,bad
105,52.0,0.3578958331720803,2.333333333333333,0.32761801282796643,-0.2406780644532636,1.4839255544604142,3.9403143989732192,115.0,58,6.0,0.6666666666666665,3.3848455079270785,1.0273022481920349,2.016725455844668,bad
