label,requested_amp,composite,latent_l2,latent_maxabs,realized_max,realized_min,realized_std,realized_absmax
walking,0,walking|a0,4.876558572395086,4.7174,2.457674720141285,-2.4850178049271245,1.3245218423074394,2.4850178049271245
walking,0,walking|a0,5.671183429408716,5.4702,4.265487094320261,-3.7477508142500873,2.462756594722106,4.265487094320261
walking,0,walking|a0,5.45079003448124,3.53,3.3581846524411376,-2.045019168712374,1.359364471928388,3.3581846524411376
walking,0,walking|a0,8.040149017082955,7.3887,2.2795122985425236,-7.367873649523366,2.9602770772502187,7.367873649523366
walking,0,walking|a0,3.5046285808912763,3.459,2.194296038221741,-1.388544133554112,0.8680276045390687,2.194296038221741
walking,0,walking|a0,1.012112849439231,0.8904,0.7785625036619156,-0.5105815672273735,0.3187423591748433,0.7785625036619156
walking,0,walking|a0,4008.7087449556248,4000.6912,2150.961925128827,-2716.3157440293894,1227.3211642928463,2716.3157440293894
walking,0,walking|a0,17.975895636935594,16.3517,6.911434859343125,-12.467808370822059,4.760266028481926,12.467808370822059
walking,0,walking|a0,8.26055565564448,7.3752,4.423717065241891,-6.5711269747717465,2.4684706831360597,6.5711269747717465
walking,0,walking|a0,37.27679209736401,36.0196,17.38940577700356,-23.369116145842188,10.33315597171584,23.369116145842188
walking,0,walking|a0,6.99537599990165,6.7787,5.959607195069152,-3.963561404556665,2.7533270840479345,5.959607195069152
walking,0,walking|a0,1.3558270133022132,1.2318,0.9393753428916182,-0.7575823692774164,0.38600608121538904,0.9393753428916182
walking,0,walking|a0,4.224581712087009,3.7945,3.1313866742645766,-0.713113905838697,0.9229429691668266,3.1313866742645766
walking,0,walking|a0,11.036633801571925,10.3187,8.068412425888214,-8.125264078235066,3.9377934997371624,8.125264078235066
walking,0,walking|a0,7.880665093125072,4.337,5.227777775354688,-4.367380299214245,2.4284091381755535,5.227777775354688
walking,0,walking|a0,1517.8349840717797,1515.1933,794.2524997876375,-1057.8048402716865,470.41454447942135,1057.8048402716865
walking,0,walking|a0,2.1457925295796887,2.0716,1.7856947215784733,0.01875047681711508,0.36224848066820914,1.7856947215784733
walking,0,walking|a0,3.2915528827591394,3.1683,2.731370740406109,-0.5018648976774314,0.7426746497034552,2.731370740406109
walking,0,walking|a0,6.065875087236877,6.040731,4.7939162231756915,-3.4975387493016696,2.5594816330469072,4.7939162231756915
walking,0,walking|a0,3.5240952285657663,3.1515,2.6886244933854093,-2.062070013707065,1.4870627656664355,2.6886244933854093
walking,0,walking|a0,0.8680360361183169,0.5834,0.7400789015665714,-0.09710096860563595,0.20556899045755683,0.7400789015665714
walking,0,walking|a0,115.25438824686893,97.7635,55.83798747021643,-93.2143090687418,31.480710221526277,93.2143090687418
walking,0,walking|a0,5.149626211677893,3.6963,1.012818219904826,-4.4556502888738505,1.3035027734922595,4.4556502888738505
walking,0,walking|a0,976.0159892179021,976.0149,748.1673694904525,-108.24453569775218,184.43386408705084,748.1673694904525
walking,0,walking|a0,1.949073909347719,1.38829,1.1259192480415017,-1.5983471115616694,0.6645765068773468,1.5983471115616694
walking,0,walking|a0,124.0044489746404,123.9934,14.33511588013933,-94.44794075703165,23.487577156170854,94.44794075703165
walking,1,walking|a1,1.9606835466234729,1.4089,1.288786373718794,-1.3468925021270641,0.6577158757273076,1.3468925021270641
walking,1,walking|a1,4.446718764437436,3.0781,2.7836632278534155,-3.707743413359706,1.5441029743129484,3.707743413359706
walking,1,walking|a1,3.4753306463702125,3.428,2.2979998825967374,-1.974685240409777,1.1058781026864428,2.2979998825967374
walking,1,walking|a1,294.0880898438425,294.0,167.24377773480964,-134.31825332676155,74.22800588451587,167.24377773480964
walking,1,walking|a1,1.4777342149385322,1.1517,1.1402678739673047,-0.5299266773938657,0.32764413146337906,1.1402678739673047
walking,1,walking|a1,36.24747121800361,35.923,22.158637186117605,-20.513606993223235,11.253624086547854,22.158637186117605
walking,1,walking|a1,7.38785946468935,6.7317,4.386562388491111,-4.709187047120317,2.1667152376812893,4.709187047120317
walking,1,walking|a1,6.998551520850582,6.0706,2.5861521734095563,-5.20746385815756,2.0354926100865818,5.20746385815756
walking,1,walking|a1,69.71803695895346,68.635,31.112148305591433,-40.31780774668499,16.44441509694055,40.31780774668499
walking,1,walking|a1,12.458406657755237,10.2972,8.426390157309726,-8.265530823082957,3.8852762458209624,8.426390157309726
walking,1,walking|a1,4.549189182700583,4.4514,2.82443600675199,-2.307740326220758,1.2497919902462884,2.82443600675199
walking,1,walking|a1,4.441916199119475,4.1558,3.5847272248107838,-0.8289413953813441,1.0322606647738957,3.5847272248107838
walking,1,walking|a1,5.0961489538670275,3.5263,3.251742311949472,-2.2588756676747637,1.3794788596813394,3.251742311949472
walking,1,walking|a1,2.3721323782622252,1.8514,0.006839136153491545,-2.1431191455169336,0.6320747141416244,2.1431191455169336
walking,1,walking|a1,6.360530804107469,4.3463,5.663763436958557,-3.7376695465485787,2.630171271384033,5.663763436958557
walking,1,walking|a1,6.1792993405401555,3.5694,0.8424540746966317,-5.444827440472619,1.468742935518949,5.444827440472619
walking,1,walking|a1,3.5105445090469938,3.1967,1.9368614398604431,-2.478057721231839,1.006917260129651,2.478057721231839
walking,1,walking|a1,5.669860740794257,3.6322,5.004846495547984,-2.8864294522511815,2.2190724916350373,5.004846495547984
walking,1,walking|a1,1.1024013334534752,0.812,1.0168019100606687,-0.43279825261898786,0.3755905551129014,1.0168019100606687
walking,1,walking|a1,8.069537624300416,7.6329,1.6142968335065826,-5.8865692829657155,1.6909670906409937,5.8865692829657155
walking,1,walking|a1,20.407965412798994,19.6529,13.413815614929607,-11.098338649027777,6.156508983752363,13.413815614929607
walking,1,walking|a1,82.79660933087779,81.8946,46.756036066411276,-51.70603648208021,26.36842543376697,51.70603648208021
walking,1,walking|a1,223.49623658193886,223.4792,130.44289160069349,-98.7986734897837,55.7340673284648,130.44289160069349
walking,1,walking|a1,2.6849126764198497,2.6378,1.735987321032917,-1.4577037913476438,0.7913401369702303,1.735987321032917
walking,1,walking|a1,6.325400618142696,4.7604,4.742476815427272,-4.950042477221361,2.625387550694261,4.950042477221361
walking,1,walking|a1,7.471295460627963,6.2571,4.905412237806958,-5.562587189062823,3.1680288094813407,5.562587189062823
walking,1,walking|a1,260.95826878018255,260.8329,140.72924650888638,-176.4024823011275,80.83357744665535,176.4024823011275
walking,1,walking|a1,4.243728389046594,3.982,3.126001980565809,-0.9111025808709053,0.9678250781044662,3.126001980565809
walking,1,walking|a1,183.46025521183057,183.4581,123.47575031793855,-101.91152212416316,57.055586140190876,123.47575031793855
walking,1,walking|a1,2.5509200203063993,2.2439,1.849344096039316,-1.3897131091206403,0.7151275918381362,1.849344096039316
walking,1,walking|a1,294.10815430863187,285.6881,186.56908111039803,-187.30153005735184,94.04937588779134,187.30153005735184
walking,1,walking|a1,2.936519938634846,2.4503,2.570618750051353,-1.2346163666422931,0.8711514042577169,2.570618750051353
walking,1,walking|a1,1.9736986193438957,1.7278,0.38987223889387607,-1.5961139202664218,0.4345824082102827,1.5961139202664218
walking,1,walking|a1,57.27582957976252,52.4506,36.06106315253736,-46.56496464457866,21.51806728457217,46.56496464457866
walking,1,walking|a1,4.488336469116369,4.3133,0.774883809178212,-3.635836285536947,1.0071794536887657,3.635836285536947
walking,1,walking|a1,20.325531032177242,19.9156,13.193473870039554,-8.44160178306231,5.189687709450128,13.193473870039554
walking,1,walking|a1,126.48988974427955,125.2486,98.90098021990313,-72.92149636524715,55.10582315684193,98.90098021990313
walking,1,walking|a1,85.05116807808638,84.8375,44.703404358219196,-58.772526996481965,26.487731027850614,58.772526996481965
walking,1,walking|a1,11.43995144780344,7.5493,6.929462454519985,-7.681880508672065,3.5565810415240504,7.681880508672065
walking,1,walking|a1,1869.0030559072475,1869.0,1257.3481286465242,-1036.9610862364568,581.431474046403,1257.3481286465242
walking,1,walking|a1,11.321446392577231,10.3702,4.381529347757509,-8.978994473082302,2.97643138323392,8.978994473082302
walking,1,walking|a1,2.5745680725123585,2.2426,1.4135367056556194,-1.6568675427845316,0.7672729101378784,1.6568675427845316
walking,1,walking|a1,5.102561272537548,4.2445,3.874849019601414,-2.4149597890551924,1.3243924987548001,3.874849019601414
walking,1,walking|a1,2.183759750979947,1.7127,0.14571477084519635,-1.8523254918282537,0.4995416774615433,1.8523254918282537
walking,1,walking|a1,100.05779191270612,100.02,57.334097196399966,-62.60732066024947,29.818657032819754,62.60732066024947
walking,1,walking|a1,7.84518612080045,5.5991,6.593241733261848,-5.022545226542882,3.250267729600531,6.593241733261848
walking,1,walking|a1,2.465311852484387,2.053,0.7652360007634476,-2.109107145493823,0.6629743723475746,2.109107145493823
walking,1,walking|a1,1.6914668634058427,1.555,1.0861546860062061,-1.361222711770224,0.6896288059150724,1.361222711770224
running,0,running|a0,10.83423985566131,8.893,7.48308682809723,-5.737393291412259,2.8605131533514028,7.48308682809723
running,0,running|a0,14.82535938552587,12.3097,9.85595916836404,-10.374025356892497,5.98123329956221,10.374025356892497
running,0,running|a0,3.8307419072550424,3.028,3.5947071150227874,-1.2925636512623464,1.1706518033347595,3.5947071150227874
running,0,running|a0,5.312884191284429,3.1947,4.388514758750754,-1.1099618796226576,1.2053136002997689,4.388514758750754
running,0,running|a0,5.70246192008329,4.3407,2.4777517717088604,-3.35518875441251,1.4315931677695344,3.35518875441251
running,0,running|a0,0.9378883835510492,0.8467,0.5758802437529651,-0.6746140886276033,0.33351510618576263,0.6746140886276033
running,0,running|a0,0.5036225272959898,0.2986,-0.04701951317443317,-0.4434661324168456,0.08344260305028682,0.4434661324168456
running,0,running|a0,4.293605210076958,3.239,3.6032334005789775,-2.4210839096446377,1.798023065909814,3.6032334005789775
running,0,running|a0,1.0021442161685112,0.6869,0.8876519245010784,-0.20036469185305497,0.26625419603191697,0.8876519245010784
running,0,running|a0,3.473384212839115,2.651,1.3731638332517908,-2.273720215148476,0.8856428104522738,2.273720215148476
running,0,running|a0,9.607448857527164,7.2074,7.556457044522424,-0.9430105491607448,2.170798399300169,7.556457044522424
running,0,running|a0,4.351344695608473,3.3453,1.7065791044729928,-3.2539045748258255,1.1476376645994115,3.2539045748258255
running,0,running|a0,3.7027040322445433,2.275,1.643896727574866,-3.4067370974196454,1.2617200516708296,3.4067370974196454
running,0,running|a0,15.65045508603504,15.461,9.161369310343686,-12.116113102213586,6.852908400894136,12.116113102213586
running,0,running|a0,10.60807145479328,7.0089,3.544123421111561,-8.129014021423474,3.0556096643554698,8.129014021423474
running,0,running|a0,7.053229867939936,6.1212,1.2550517160903674,-6.197919714988048,1.8927739948678184,6.197919714988048
running,0,running|a0,7.065525928648199,6.51372,-0.3988359314137892,-5.932878586947877,1.403861652059692,5.932878586947877
running,0,running|a0,3.2440403172587113,3.0718,1.5678428821317987,-2.217928037227401,0.8690443368692296,2.217928037227401
running,0,running|a0,12.713481835185826,8.9706,9.680793136180705,-4.874149593130111,3.5989937827783325,9.680793136180705
running,0,running|a0,8.86785894621695,8.2209,6.704034576596925,0.5007858942618484,1.2990248188173432,6.704034576596925
running,0,running|a0,5.291294494733779,3.7804,4.283581712106743,-3.134205601178016,2.144327997614186,4.283581712106743
running,0,running|a0,18.651249640439648,15.8373,12.830934107233304,-12.433239136873388,6.890396533289451,12.830934107233304
running,0,running|a0,1.9492995588159354,1.3317,0.9434802789297267,-1.598987298496604,0.7162006295699946,1.598987298496604
running,0,running|a0,107.73980289554088,107.7187,59.366109509510565,-72.58657833856229,33.62963489068333,72.58657833856229
running,0,running|a0,17.92374926264034,16.2132,13.949966426673434,0.6226517826967782,3.063578064849738,13.949966426673434
running,0,running|a0,46.51422958496141,46.0197,26.651021883257577,-31.52788507794544,14.397782843971518,31.52788507794544
running,0,running|a0,9.43390519037053,6.7045,7.2865652123893465,-7.447751266636281,3.9039086368092977,7.447751266636281
running,0,running|a0,14.805521862805108,13.4837,11.962862919402834,-4.7495428343518515,3.881764536021075,11.962862919402834
running,0,running|a0,9.304299695839553,8.686,6.78912862252425,-6.86709347801794,4.012017598237555,6.86709347801794
running,0,running|a0,4.79919279462703,3.2711,3.820609557541393,-2.4045759600729992,1.349174570017799,3.820609557541393
running,0,running|a0,20.431303813021824,16.4278,16.136087125882774,-9.682412807447886,5.992520975581418,16.136087125882774
running,0,running|a0,7.658453789114353,6.4382,1.210501939610985,-6.207255495722009,1.655588574355167,6.207255495722009
running,0,running|a0,5.4495187108587855,4.5368,2.220547011663239,-4.17049145245798,1.5144675764421145,4.17049145245798
running,0,running|a0,5.151378675655673,4.7261,1.2966406684096485,-4.318472922982031,1.2617847302464897,4.318472922982031
running,0,running|a0,6.171592569993583,3.497,4.7153763750274695,-4.8733867430471065,2.3156838784745717,4.8733867430471065
running,0,running|a0,2.835990393143108,2.1749,1.33522040904371,-2.251587725347318,0.8051964263998247,2.251587725347318
running,0,running|a0,8.567007737244083,8.3819,5.068475216411845,-5.505842690041552,2.4991776673985497,5.505842690041552
running,0,running|a0,7.344657690457738,6.0367,4.500639730732103,-4.641547201973916,2.246615587194142,4.641547201973916
running,0,running|a0,5.561071161206265,5.532,0.182319206040221,-4.41707599790257,0.9387360361883736,4.41707599790257
running,0,running|a0,3.122849403989888,2.6496,1.976524432230375,-2.0559031309747207,0.9382523205654028,2.0559031309747207
running,0,running|a0,8.521225062096413,6.27067,2.7673755468335517,-6.76231611343138,2.470138375366788,6.76231611343138
running,0,running|a0,4.951916955079114,3.107,4.347037418053345,-2.006663806509467,1.332059912215088,4.347037418053345
running,0,running|a0,5.614274715401804,4.3926,4.524233559070272,-1.6980824906824132,1.731962910717437,4.524233559070272
running,0,running|a0,13.028234260251848,7.2596,6.980685527223149,-7.243386548168379,3.689304073216577,7.243386548168379
running,0,running|a0,6.234213918370142,5.1894,-0.5960453139459015,-5.403110735463068,1.4510291504014339,5.403110735463068
running,0,running|a0,7.5416697454874,5.6799,6.254690413407715,-3.932828464619114,2.7504261262955745,6.254690413407715
running,0,running|a0,4.088318487703716,3.3405,1.3148342530241632,-3.1018848256912928,1.1322692652359752,3.1018848256912928
running,0,running|a0,5.155716532161169,4.1719,4.284304073261691,-2.896058986811357,2.038213360522056,4.284304073261691
running,0,running|a0,412.63437254993676,412.5821,227.64989085073663,-279.12839892528336,128.11427818761177,279.12839892528336
running,0,running|a0,1.8452413880032066,1.1871,1.3650582287711048,-0.9225723295072632,0.4932868390225373,1.3650582287711048
running,0,running|a0,9.333912977867321,8.6759,6.576246077689359,-6.387244854327811,3.940206356966071,6.576246077689359
running,1,running|a1,8.375045703158879,6.5997,1.740903088851951,-5.872160517892926,1.937980563032572,5.872160517892926
running,1,running|a1,1.6276268306955375,1.3306,1.2648277745458147,0.23112973513846935,0.22633959014710428,1.2648277745458147
running,1,running|a1,1.4616343694645388,1.2987,1.0504342306545429,-0.8104970419492336,0.5082058127324157,1.0504342306545429
running,1,running|a1,6.280516557577092,6.0953,4.280918936398223,-2.7892271499790775,1.6093755008106518,4.280918936398223
running,1,running|a1,4.493286117086247,3.7029,3.8873385051638873,-0.3093059786242885,1.1272628545686534,3.8873385051638873
running,1,running|a1,4.749314276819339,4.3524,4.066474548842123,-1.7507720212686932,1.8682984925834443,4.066474548842123
running,1,running|a1,3.3619921549581284,1.9334,1.7794249475552482,-2.7941697175587437,1.091842392851453,2.7941697175587437
running,1,running|a1,2.7906361425488635,2.5387,1.894963318777956,-1.9903709152702602,1.192025149261175,1.9903709152702602
running,1,running|a1,3.200531721448797,2.1505,1.7290778557537358,-2.5892366862639222,0.9245279635281434,2.5892366862639222
running,1,running|a1,0.7144233058908422,0.6304,0.21323223907975677,-0.6214088026964352,0.19084284600047982,0.6214088026964352
running,1,running|a1,14.096616962590705,13.5872,4.683277595913448,-9.16298455082953,3.2421422944195406,9.16298455082953
running,1,running|a1,2.2013946215978635,1.8387,1.6377217556307415,-1.0204686261868656,0.6024945457135201,1.6377217556307415
running,1,running|a1,1.639962551401708,1.0739,1.414761724590681,-1.0418300552086928,0.6090575753360357,1.414761724590681
running,1,running|a1,6.284128204452866,5.6955,3.9101986298331295,-3.048430453895179,1.7082277886836472,3.9101986298331295
running,1,running|a1,5.601856151312706,4.471,4.264514260443803,-2.5652612464444524,1.5772140785423396,4.264514260443803
running,1,running|a1,1.7705901021975696,1.4963,1.0562898263819627,-1.2776965882049822,0.5440258822487928,1.2776965882049822
running,1,running|a1,16.123157431315988,15.12775,3.1072686065055732,-13.100198483896998,3.752997707521287,13.100198483896998
running,1,running|a1,1.6282189652807757,1.4656,1.2909171123228542,-1.1201501520537034,0.7116285512712442,1.2909171123228542
running,1,running|a1,221.31640615398604,220.728,33.78513286375309,-165.4707430434083,44.561416521143464,165.4707430434083
running,1,running|a1,8.024349255858695,6.2252,4.606396254747885,-5.367103867409151,2.267660280365932,5.367103867409151
running,1,running|a1,3.5951667372320855,3.2458,2.4728324122215906,-2.163276440322577,1.1279953880323914,2.4728324122215906
running,1,running|a1,179.94316026776343,179.8858,102.92301707938044,-80.23794656768257,45.19875094940887,102.92301707938044
running,1,running|a1,1.700502308143097,0.9872,1.3396009242119717,-1.2564206578532078,0.6194613102535828,1.3396009242119717
running,1,running|a1,4.551575232817755,4.0709,1.7924277085859788,-3.342044061083786,1.1928120638476585,3.342044061083786
running,1,running|a1,8.885589167095226,7.6801,4.05029387518028,-5.955771331922296,2.2455701471482725,5.955771331922296
running,1,running|a1,315.31735660250297,315.3061,241.58517795633972,-188.04130904810393,136.0134070392159,241.58517795633972
running,1,running|a1,7.724773274990017,7.2673,5.826753767282597,-3.940863494159098,2.2153556240383905,5.826753767282597
running,1,running|a1,5.405794100229493,4.779142,2.444385067900182,-3.7481736707961923,1.5223007487526004,3.7481736707961923
running,1,running|a1,9.316394873018213,9.2413,6.1135575561175015,-6.528065483055374,4.121214056801018,6.528065483055374
running,1,running|a1,8.815340681448449,4.7731,3.9416625876877034,-7.030923663163846,2.6616390742711626,7.030923663163846
running,1,running|a1,33.787965421494384,33.14321,16.965243662875046,-18.479242172458815,9.14391328119064,18.479242172458815
running,1,running|a1,4.063144913733695,3.4061,3.76440462908972,0.18785877400082898,0.9930935715348826,3.76440462908972
running,1,running|a1,6.8769325305691344,5.8152,5.532075963058263,-3.08453528878281,2.4777945716378422,5.532075963058263
running,1,running|a1,4.076430031289633,3.1829,3.14086313335205,-2.5691995909005767,1.234057728069278,3.14086313335205
running,1,running|a1,10.190207184841729,10.0472,7.596404194956658,-6.241816398418138,4.554008513897647,7.596404194956658
running,1,running|a1,4.10102923493603,3.7452,3.5312613464267764,-2.050065280082492,1.5516314759572223,3.5312613464267764
running,1,running|a1,2.126397032541195,1.1999,1.3797877001877323,-0.7372930779283059,0.5247555343612779,1.3797877001877323
running,1,running|a1,24.82996603464048,24.1577,15.731926905435525,-14.950955693152501,7.552375884244752,15.731926905435525
running,1,running|a1,1.7887206126167383,1.6215,1.0889129603987797,-0.7436966913513203,0.4047235892659602,1.0889129603987797
running,1,running|a1,1.7330555328667343,1.2089,1.0334681907195253,-1.1292731789275077,0.4877362445125071,1.1292731789275077
running,1,running|a1,11.728590040580325,8.1106,4.60992297242358,-10.139947119314265,3.5589004235841535,10.139947119314265
running,1,running|a1,11.613202578961584,10.7928,4.133266248601791,-8.470932630310012,3.4574770396945125,8.470932630310012
running,1,running|a1,17.43177034182128,16.3807,3.467115841385267,-14.389525343098798,4.446025173681533,14.389525343098798
