sample_index,acf_peak_lag,acf_peak_score,psd_peak_hz,psd_peak_power,mean,std,abs_max,real_reference_acf_lag_median,expected_period,acf_lag_distance,psd_peak_hz_distance,std_ratio_to_real_median,amp_ratio_to_real_absmax_q95,quality_score,quality_label
5,62.0,0.5410348581751795,1.6666666666666665,0.3732162547418538,0.13393423833106521,0.5152139532631539,1.1013885307571627,82.0,82,20.0,0.33333333333333326,0.6080723532749865,0.28268519333959935,1.074697174356864,borderline
32,65.0,0.3465261058464654,1.3333333333333333,0.15171943374463479,0.7642592959923243,0.34813896160563007,1.3111571375494608,82.0,82,17.0,0.0,0.41088498537251317,0.33652493972491326,1.0967590177622075,bad
34,60.0,0.3155184113127049,1.3333333333333333,0.09372820322312567,-0.28531373397838533,0.3451819384127405,0.9089436102921697,82.0,82,22.0,0.0,0.40739500991629585,0.23329178853314878,1.1662647068012515,bad
18,62.0,0.43872335095881365,1.6666666666666665,0.23303321144012756,0.6673456848632365,0.45718971360684624,1.464963229819588,82.0,82,20.0,0.33333333333333326,0.5395902484497287,0.3760012042001745,1.1941809989825134,bad
29,117.0,0.48572561172750056,1.6666666666666665,0.3445662153299954,0.05022915393425911,0.5455124084755122,1.2332926933384818,82.0,82,35.0,0.33333333333333326,0.6438315807665707,0.3165400526016297,1.200480709255065,borderline
26,118.0,0.4310567252427791,1.6666666666666665,0.32192878474616976,-0.05250297092196997,0.5019011214157931,1.291614792451529,82.0,82,36.0,0.33333333333333326,0.5923601138472548,0.3315091515193468,1.2959982521974105,borderline
28,49.0,0.31523964650928565,1.0,0.08398406006076924,-0.23677302797286548,0.4653670892137685,1.3429774057594368,82.0,82,33.0,0.33333333333333326,0.5492414545116402,0.3446920110352266,1.3349894840296845,bad
25,62.0,0.31764102796895444,1.0,0.10766693054550906,0.35050119947525143,0.3799037542783708,1.0302861935881802,82.0,82,20.0,0.33333333333333326,0.4483748322787749,0.26443588588068334,1.3793614895521062,bad
35,116.0,0.6100958070387507,1.6666666666666665,0.1946345341354505,-0.9224479552150636,0.39465481008015985,1.6323038118781175,82.0,82,34.0,0.33333333333333326,0.4657845106422471,0.41895126539270966,1.5119996549965047,bad
20,52.0,0.4142768979699644,1.6666666666666665,0.04822499080552577,-0.34402150500877793,0.369896747599504,1.0538315031139318,82.0,82,30.0,0.33333333333333326,0.43656423580343245,0.2704790851601893,1.5280067453378248,bad
17,81.0,0.7493322154051157,2.333333333333333,0.21474740397831477,-0.6291634290516619,0.48189811743245986,1.6630024462725008,82.0,82,1.0,0.9999999999999998,0.568751914520204,0.42683045530316943,1.5765060644844922,bad
31,54.0,0.3685209818037252,1.6666666666666665,0.028054685392991163,-0.406861359342656,0.26871554793619873,0.9676239264102144,82.0,82,28.0,0.33333333333333326,0.31714687570133293,0.24835282834228373,1.823187030088554,bad
42,118.0,0.7731356875871412,1.6666666666666665,0.09949014388454012,0.1704872188228755,0.22941209852543124,0.6395380129322605,82.0,82,36.0,0.33333333333333326,0.2707596596260284,0.1641454598310502,2.078881440025575,bad
21,82.0,0.5640433192854389,2.333333333333333,0.06622287212802519,-0.003006029516148579,0.24954761108342305,0.4992773799383002,82.0,82,0.0,0.9999999999999998,0.2945242499054426,0.12814580752980945,2.222393936647382,bad
10,81.0,0.6319576306107788,2.333333333333333,0.03348050604553012,-0.11361084956788953,0.2295217047376413,0.7017497916138358,82.0,82,1.0,0.9999999999999998,0.2708890204614056,0.18011289384138215,2.318241182521893,bad
38,120.0,0.6252440881387319,1.6666666666666665,0.045352446594288894,-0.28166464984691475,0.17188537204390195,0.6872378277464765,82.0,82,38.0,0.33333333333333326,0.20286473611652633,0.17638821613045524,2.391963814062021,bad
